"","BrownBear1_S","BrownBear1_W","BrownBear2_S","BrownBear2_W","BrownBear3_S","BrownBear3_W","BrownBear4_S","BrownBear4_W","BrownBear5_S","BrownBear5_W"
"GHRHR",1.07249600506999,19.7852647984745,0,38.7791934952769,6.66072653559382,146.267612677534,0,25.3076210772856,0,52.8060356870297
"GID4",307.806353455086,252.26212618055,285.193175283872,210.22404894808,263.57446433707,242.841741560778,297.43006416107,254.950849371173,257.485565689035,279.779346973385
"GID8",1938.00028116146,2339.60756241961,1964.54629665805,2435.94565455858,1949.68981020454,2273.71128681424,2018.34648890572,1952.43610014763,1689.14804711354,1936.22130852442
"GIGYF1",1216.21046974936,3517.82008116877,1564.85177218957,3766.68429450177,1667.08469862291,3062.24373721043,1597.56750181498,2511.07840244623,1472.2618652261,3598.22180014778
"GIGYF2",1381.37485453014,1204.9226262271,1380.37737628104,1437.89167460119,1276.00489774733,1599.56761043509,1428.46010747591,1274.75424685587,1269.26494621815,1654.5891181936
"GIMAP7",19.3049280912597,5.93557943954236,20.143755875069,9.18454582782874,18.0791148823261,8.4385161160116,18.9002381908372,6.56123509411108,13.8892628794915,1.85284335743964
"GIMAP8",11.7974560557698,6.92484267946609,20.143755875069,9.18454582782874,26.6429061423753,11.2513548213488,38.7952257601396,15.9344280856983,29.9153354327509,15.7491685382369
"GIN1",119.047056562768,135.529063869551,127.223721316225,106.132529566021,110.377754018412,95.6365159814648,137.275414228186,123.726147488952,144.234652979335,93.5685895507017
"GINM1",848.344340010359,711.280269505159,613.854455350787,794.973466653177,621.350632534681,695.708773120067,585.907383915954,695.490919975775,601.51192316567,630.893163208197
"GINS1",83.6546883954589,80.1303224338219,108.140163118791,105.11202447404,132.262998349649,89.0732256690113,122.354173551209,51.5525614537299,143.166248142451,90.7893245145423
"GINS2",112.612080532348,126.625694710237,170.691826099269,128.583641589602,213.143249139002,82.5099353565578,143.243910498977,62.8003930436346,200.860109334185,92.6421678719819
"GINS3",140.496976664168,165.206961067262,124.04312828332,191.854957292423,157.954372129796,153.768515891767,169.10739433907,127.475424685587,190.176060965345,183.431492386524
"GINS4",78.292208370109,139.486116829245,94.3575933095337,145.932228153279,109.426221656184,159.394193302441,109.422431631163,118.102231693999,126.071770752307,132.478300056934
"GIPC1",1902.60791299415,1018.94113712144,1776.89130771661,1317.47207374743,1545.28855625777,1092.31903057261,1410.55461866354,911.074358782282,1367.55819121147,1023.6959549854
"GIPC2",252.036561191447,280.950760138338,178.113209842715,241.85970679949,134.166063074104,286.909547944394,197.955126314558,162.15623875446,194.449680312881,262.177335077709
"GIPC3",26.8124001267496,16.8174750787034,24.3845465856098,11.2255560117907,45.6735533869291,4.68806450889533,41.7794738955349,11.2478315899047,25.6417160852151,10.190638465918
"GIPR",37.5373601774495,18.7960015585508,109.200360796427,35.717678219334,119.893077640689,48.7558708925115,94.5011909541862,33.7434947697141,111.114103035932,87.083637799663
"GIT1",1414.62223068731,1973.58016364783,1509.72149295254,2594.12394381563,1553.85234751782,2935.66599547026,1515.00330340237,1808.08892807718,1459.44100718349,2575.4522668411
"GIT2",1260.18280595723,2176.3791278322,1455.65141139314,1818.54007391009,1494.8573410597,1982.11367436095,1516.9928021593,1800.59037368391,1408.15757501306,1869.5189476566
"GJA1",45660.4449198496,5426.10887098164,31570.5664446213,3061.51527594291,30878.1766866507,2849.40560850658,24906.5349380096,6534.99015373464,19767.6262920271,4416.25214245738
"GJA10",209.136720988647,546.073308437897,275.651396185155,420.44809789616,167.469695752073,594.446579727928,206.907870720744,466.785010981046,240.391088298891,535.471730300055
"GJA3",10.7249600506999,0,12.7223721316225,0,10.4668559845046,1.87522580355813,1.98949875693023,1.87463859831745,5.34202418441981,0
"GJA4",171.599360811198,63.3128473551185,148.427674868929,137.768187417431,229.319299296873,178.146451338023,222.823860776186,140.597894873809,174.149988412086,186.210757422684
"GJA5",127.627024603328,48.4738987562626,163.270442355822,34.697173127353,208.385587327864,75.9466450441044,151.201905526698,104.979761505777,127.140175589191,87.083637799663
"GJB1",115.829568547558,59.3557943954236,147.367477191294,41.8407087712198,105.620092207274,50.6310966960696,58.6902133294419,33.7434947697141,50.2150273335462,17.6020118956766
"GJB2",12181.4096255849,188.949278825432,5390.04499309741,168.38334017686,4495.99041152583,178.146451338023,4475.37745371456,272.759916055189,3346.24394912057,185.284335743964
"GJB3",1233.37040583048,2601.7623209994,1310.40432955712,2828.84011497125,1256.97425050278,2940.35405997915,1321.02717460168,2924.43621337523,1937.01796927062,2987.70991387142
"GJB4",189.831792897387,138.496853589322,190.835581974338,126.54263140564,168.421228114301,109.700709508151,209.89211885614,493.967270656649,104.703674014628,90.7893245145423
"GJB5",462.245778185164,526.288043639423,386.972152336852,522.498607094257,415.8196422935,449.116579952173,370.046768789024,536.146639118791,376.078502583154,303.866310620101
"GJB6",4255.6641481177,60.3450576353473,2018.61637821744,55.1072749669725,2153.31773572126,45.9430321871743,1813.42811694191,47.803284257095,1317.34316387792,34.2776021126333
"GJC1",122.264544577978,100.90485047222,181.293802875621,156.137279073089,250.253011265882,358.168128479603,152.196654905163,179.965305438475,151.713486837523,192.695709173722
"GJC2",18.2324320861898,9.89263239923727,19.0835581974338,2.04101018396194,21.8852443312369,4.68806450889533,10.9422431631163,8.43587369242853,6.41042902130377,5.55853007231892
"GJD3",5.36248002534993,13.8496853589322,4.24079071054084,16.3280814716955,11.4183883467323,16.8770322320232,4.97374689232559,14.0597894873809,6.41042902130377,23.1605419679955
"GK",241.311601140747,206.756017144059,221.581314625759,268.392839190996,214.09478150123,273.782967319487,238.739850831628,395.548744244982,278.853662426714,434.491767319595
"GK5",810.806979832909,692.484267946609,665.804141554912,665.369319971593,726.019192379727,605.697934549277,718.209051251815,750.79275862614,794.893198641667,731.873126188657
"GKAP1",138.351984654028,191.917068545203,86.9362095660873,213.285564224023,111.32928638064,204.399612587836,142.249161120512,237.141782687158,144.234652979335,193.622130852442
"GLA",614.540210905102,828.013331816159,664.743943877277,713.333059294699,637.526682692552,630.075869995533,564.022897589722,523.961488229728,768.183077719568,567.896489055249
"GLB1",629.555154976082,369.984451731474,467.547175837128,338.807690537683,468.153922216023,316.913160801324,505.33268426028,358.055972278633,591.896279633715,294.602093832903
"GLB1L",235.949121115397,685.559425267143,324.420489356374,675.574370891403,298.781161739494,571.006257183451,320.309299865768,641.126400624569,290.606115632438,518.796140083099
"GLCCI1",127.627024603328,156.303591907949,114.501349184603,97.9684888301733,98.9593656716797,75.0090321423253,154.186153662093,87.1706948217615,97.2248401564405,92.6421678719819
"GLCE",1629.12143170131,1353.31211221566,1180.00001520799,1032.75115308474,1226.52521491149,845.726837404718,1290.18994386926,1567.19786819339,1276.74378007633,959.772859153733
"GLDC",22.5224161064697,22.7530545182457,18.0233605197986,12.2460611037717,17.1275825200984,10.3137419195697,6.96324564925582,10.310512290746,14.9576677163755,22.2341202892757
"GLDN",526.595538489363,285.897076337957,146.307279513659,73.47636662263,285.459708668307,171.583161025569,340.20428743507,221.207354601459,781.003935762176,369.642249809208
"GLE1",590.945298793562,1083.24324771648,630.81761819295,1104.18650952341,581.386273321118,935.737675975508,672.450579842419,767.664506010997,647.453331151681,933.833052149578
"GLG1",3982.17766682486,3462.42133973304,3621.63526680188,3504.41448586266,3593.93773213398,4256.76257407696,3873.55407974317,3675.22897200137,3803.5212193069,4511.67357536552
"GLI1",316.386321495646,101.894113712144,654.141967100925,116.337580485831,721.261530568588,45.9430321871743,799.778500285954,126.538105386428,841.903011464562,37.0568671487928
"GLI2",533.030514519783,423.404666687355,609.613664640246,404.120016424465,745.049839624281,401.29832196144,920.143175080234,367.429165270221,787.41436478348,295.528515511622
"GLI3",624.192674950732,623.235841151948,965.840084325677,527.601132554162,942.017038605412,548.503547540754,836.584227289164,641.126400624569,861.134298528473,644.789488388994
"GLI4",986.696324664387,1094.12514335564,841.796956042357,1185.82691688189,962.950750574421,1298.59386896401,833.599979153768,776.100379703425,717.968050386022,1093.17758088939
"GLIPR1",120.119552567838,38.5812663570253,54.0700815593957,32.6561629433911,68.5103300803936,18.7522580355813,59.684962707907,31.8688561713967,73.7199337449934,42.6153972211117
"GLIPR2",326.038785541276,131.572010909856,223.701709981029,110.214549933945,314.005679535137,122.827290133058,279.524575348698,161.218919455301,475.440152413363,275.147238579786
"GLIS1",47.1898242230794,30.6671604376355,32.8661280066915,23.4716171155623,48.5281504736122,37.5045160711627,63.6639602217675,32.8061754705554,45.9414079860103,37.0568671487928
"GLIS2",267.051505262426,166.196224307186,368.948791817053,165.321824900917,306.393420637316,336.603031738685,348.162282462791,252.138891473697,384.625741278226,414.110490387759
"GLIS3",17.1599360811198,26.7101074779406,24.3845465856098,35.717678219334,23.7883090556922,52.5063224996277,31.8319801108838,36.5554526671903,37.3941692909387,68.5552042252666
"GLMN",474.043234240934,1055.54387699862,495.112315455643,1328.69762975923,451.977872058152,1127.01070793844,424.757984604605,1010.43020449311,516.039536214953,982.933401121728
"GLMP",1219.42795776457,1005.09145176251,1111.0871661617,1004.17701050928,977.223736007837,770.717805262393,833.599979153768,806.094597276504,898.528467819412,800.428330413924
"GLO1",2594.3678362643,856.701965773947,2081.16804119792,949.069735542304,2190.42749784814,810.097547137113,1842.2758489174,895.139930696583,1948.77042247635,982.006979443008
"GLOD4",1830.75068065447,1231.63273370504,1566.97216754484,1417.48157276157,1456.79604657059,1217.02154650923,1465.26583447912,1375.98473116501,1471.19346038922,1356.28133764582
"GLRB",8.57996804055989,19.7852647984745,3.18059303290563,51.0252545990486,3.80612944891076,53.4439354014068,5.9684962707907,68.424308838587,2.13680967376792,38.9097105062324
"GLRX",237.021617120467,96.9477975125252,37.1069187172324,29.5946476674482,33.3036326779691,62.8200644191975,141.254411742047,126.538105386428,57.6938611917339,49.1003489721504
"GLRX2",491.203170322053,321.510552975211,425.139268731719,253.085262811281,412.013512844589,318.788386604883,348.162282462791,338.3722669963,349.368381661055,311.277684049859
"GLRX3",1302.01015015496,974.424291324871,1173.63882914218,1071.53034658002,1120.90512270422,1202.01974008076,1006.6863710067,917.635593876393,1119.68826905439,921.78957032622
"GLRX5",868.721764106688,629.17142059149,657.322560133831,640.87719776405,705.085480410718,822.286514860241,648.576594759257,454.599860091982,754.293814840077,704.080475827063
"GLS",862.286788076268,1066.42577263778,747.439362732823,1258.28277841254,1013.38196577249,1410.16980427572,821.662986612187,962.626920236012,1170.97170122482,1608.26803425761
"GLS2",6.43497603041991,3.95705295969491,11.6621744539873,11.2255560117907,20.9337119690092,3.75045160711627,8.95274440618606,9.37319299158726,5.34202418441981,5.55853007231892
"GLT1D1",97.5971364613687,96.9477975125252,119.802337572779,127.563136497621,137.020660160787,111.575935311709,144.238659877442,109.666358001571,136.755819121147,115.802709839977
"GLT6D1",43.9723362078694,0.989263239923727,24.3845465856098,0,0,2.8128387053372,15.9159900554419,0,2.13680967376792,0
"GLT8D1",578.075346732722,778.550169819973,516.316269008348,723.538110214509,504.312151980675,737.901353700125,549.101656912745,691.74164277914,591.896279633715,644.789488388994
"GLT8D2",345.343713632535,211.702333343678,269.290210119343,158.178289257051,332.084794417464,222.214257721639,416.799989576884,240.891059883793,492.534629803506,273.294395222347
"GLTP",2509.64065186377,1626.34876643461,1715.39984241377,1708.32552397615,1508.17879413089,2017.74296462855,1942.74553614237,1801.52769298307,1292.76985262959,1534.15429996002
"GLTPD2",8.57996804055989,48.4738987562626,19.0835581974338,38.7791934952769,17.1275825200984,47.8182579907324,17.9054888123721,21.5583438806507,12.8208580426075,23.1605419679955
"GLUD1",3052.32363042918,3274.46132414753,2502.0665192191,3857.50924768807,2910.7374960545,4552.11063813737,2941.47391212135,3469.9560454856,3395.39057161723,3840.01785829365
"GLUL",5452.56968977581,3876.92263726108,3587.70894111755,3766.68429450177,4315.19926270257,4116.1206388101,3421.93786192,4749.39688883727,6053.58180578453,5711.38964930769
"GLYCTK",258.471537221867,201.80970094444,240.664872823193,224.511120235814,245.495349454744,229.715160935871,248.687344616279,166.842835250253,206.202133518605,188.063600780123
"GLYR1",2065.62730576479,2232.76713250785,2212.63255322468,2410.43302725905,2217.07040399052,2900.97431810443,2066.09445907205,1786.53058419653,2141.08329311546,2624.55261581325
"GM2A",4050.81741114934,1843.98667921783,3926.97219796082,1905.28300672847,2717.57642652228,1897.72851320083,2422.21473656256,1428.4746119179,2252.19739615139,1399.82315654565
"GMCL1",1088.58344514604,359.102556092313,747.439362732823,363.299812745226,757.419760333241,434.114773523708,622.713110919164,483.656758365903,579.075421591107,511.38476665334
"GMDS",283.138945338476,276.993707178643,282.012582250966,341.869205813625,290.217370479445,259.718773792801,266.592833428651,278.383831850142,289.537710795554,259.398070041549
"GMEB1",478.333218261214,633.128473551185,521.617257396524,655.164269051784,666.072653559382,590.696128120812,598.839125836001,687.992365582505,495.739844314158,635.525271601796
"GMEB2",682.107459224511,1333.52684741718,776.064700028974,1757.30976839123,747.904436710964,1717.70683605925,861.452961750792,693.616281377457,868.613132386661,1433.17433697956
"GMFB",1652.71634381285,897.26175861082,1214.98653856995,937.844179530513,1159.91794955555,985.431159769799,961.922648975769,873.581586815933,1137.85115128142,976.448449370689
"GMFG",150.149440709798,106.840429911762,167.511233066363,139.809197601393,149.390580869747,112.513548213488,147.222908012837,115.290273796523,134.619009447379,90.7893245145423
"GMIP",476.188226251074,607.407629313168,470.727768870034,633.733662120183,403.44972158454,614.136450665289,439.679225281582,666.434021701854,370.736478398735,642.936645031555
"GMNN",499.783138362613,761.732694741269,481.329745646386,799.055487021101,470.056986940478,699.459224727184,456.589964715489,690.804323479981,470.098128228943,622.555368099719
"GMPPA",571.640370702302,723.151428384244,787.726874482961,940.905694806456,648.945071039284,753.840773030369,559.049150697396,547.394470708696,604.717137676322,811.545390558562
"GMPPB",675.672483194091,625.214367631795,856.63972352925,606.180024636697,688.909430252847,645.077676423998,654.545091030047,489.280674160855,802.372032499855,591.057031023245
"GMPR",215.571697019067,632.139210311261,182.354000553256,521.478102002277,215.997846225685,400.360709059661,212.876366991535,453.662540792823,258.553970525919,313.130527407299
"GMPR2",233.804129105257,183.013699385889,245.965861211369,120.419600853755,269.283658510436,72.1961934369881,263.608585293256,181.839944036793,220.091396398096,83.3779510847837
"GMPS",721.7898114121,810.206593497532,663.683746199642,1128.67863173095,790.72339301121,1187.0179336523,753.025279498094,730.171734044648,764.977863208916,1033.88659345132
"GNA11",1141.13574939446,1052.57608727885,1284.95958529388,1029.6896378088,1276.95643010956,1382.97903012412,1422.49161120512,1016.99143958722,1271.40175589191,1153.39499000618
"GNA12",1312.73511020566,1025.8659798009,1202.26416643833,1295.02096172385,1343.5636954655,1542.37322342656,1292.17944262619,1106.97409230646,1217.98151404772,1381.29472297125
"GNA13",1584.07659948837,1234.60052342481,1432.32706248517,1380.74338945025,1382.57652231683,1530.18425570344,1564.74077232563,1138.84294847785,1598.33363597841,1624.01720279584
"GNA14",30.0298881419596,16.8174750787034,34.986523361962,20.4101018396194,22.8367766934645,20.6274838391395,37.8004763816745,13.1224701882222,22.4365015745632,24.0869636467153
"GNA15",662.802531133251,332.392448614372,559.784373791391,364.320317837207,542.373446469783,277.533418926604,579.938887645164,418.981726723951,465.824508881407,371.495093166648
"GNAI1",1285.92271007891,915.068496929447,833.315374621276,660.266794511689,939.162441518729,582.2576120048,905.221934403257,1035.73782557039,1010.71097569223,726.314596116338
"GNAI2",2639.41266847723,2351.4787212987,3041.70713713542,2922.7265834335,3082.01332125549,3424.16231729715,3144.40278532824,3221.56643120854,3700.95435496604,3281.3855860256
"GNAI3",1721.35608813733,1654.04813715247,1359.17342272834,1557.29077036296,1354.98208381223,1675.51425547919,1601.54649932884,1748.10049293102,1668.84835521275,1708.32157555935
"GNAL",25.7399041216797,100.90485047222,46.6486978159493,142.870712877336,46.6250857491568,170.64554812379,27.8529825970233,163.093558053618,40.5993838015905,100.05354130174
"GNAO1",99.7421284715087,46.4953722764152,84.8158142108169,37.7586884032959,81.8317831515813,86.2603869636741,139.264912985116,51.5525614537299,157.055511021942,109.317758088939
"GNAQ",655.295059097761,861.648281973566,627.637025160045,1044.99721418851,705.085480410718,1092.31903057261,768.941269553536,863.271074525187,964.769567706217,986.639087836607
"GNAS",6919.74422471155,4792.98039743046,6757.69999724683,5147.42768395202,7764.50407577794,5620.05173326372,7308.42368358322,4657.53959751971,8311.12122612034,4855.37601817057
"GNAT1",138.351984654028,12.8604221190084,120.862535250414,9.18454582782874,78.0256537026705,5.6256774106744,48.7427195447908,27.1822596756031,21.3680967376792,20.381276931836
"GNAT2",36.4648641723795,38.5812663570253,31.8059303290563,47.9637393231057,25.6913737801476,45.0054192853952,28.8477319754884,65.6123509411108,41.6677886384745,47.2475056147108
"GNAT3",115.829568547558,59.3557943954236,97.5381863424394,18.3690916556575,123.6992070896,23.4403225444767,33.821478867814,15.9344280856983,44.8730031491264,32.4247587551937
"GNAZ",56.8422882687092,48.4738987562626,62.5516629804774,81.6404073584777,58.043474095889,114.388774017046,34.8162282462791,61.8630737444759,40.5993838015905,81.5251077273441
"GNB1",5550.16682623718,4447.72752669707,4845.10338679291,4651.46220924927,5085.940476107,4788.38908938569,5503.94831104749,4486.94748507282,5918.96279633715,4622.8441768119
"GNB1L",587.727810778352,737.9903769831,534.339629528146,765.378818985729,429.141095364688,808.222321333555,543.133160641954,741.419565634552,506.423892682998,691.110572324985
"GNB2",4279.25906022924,2956.90782413202,4012.84820984927,3595.23943904896,4153.43876112386,3478.54386560034,3843.71159838921,2985.36196782054,4267.20891851454,3161.87718947074
"GNB3",4.28998402027994,13.8496853589322,14.8427674868929,9.18454582782874,8.5637912600492,8.4385161160116,8.95274440618606,10.310512290746,11.7524532057236,15.7491685382369
"GNB4",1941.21776917667,3793.82452510749,1380.37737628104,3649.32620892395,1341.66063074104,2284.02502873381,2344.62428504228,2990.04856431634,2835.54643709003,2807.05768652105
"GNB5",94.3796484461587,57.3772679155761,128.28391899386,79.5993971745158,92.2986391360859,64.6952902227556,118.375176037349,93.7319299158726,184.834036780925,161.197372097249
"GNE",380.736081799845,534.202149558812,418.778082665908,391.873955320693,333.036326779691,553.191612049649,450.621468444698,678.619172590918,470.098128228943,574.381440806288
"GNG10",795.792035761929,482.760461082779,736.837385956471,531.683152922086,637.526682692552,592.57135392437,671.455830463954,572.702091785982,1053.44716916759,641.083801674115
"GNG12",1349.19997437804,1092.14661687579,1293.44116671496,985.807918853619,1038.12180719041,718.211482762765,1144.95653461335,1216.64045030803,1267.12813654438,760.592198228972
"GNG13",17.1599360811198,3.95705295969491,4.24079071054084,6.12303055188583,14.2729854334153,0,9.94749378465117,0.937319299158726,8.54723869507169,0
"GNG14",108.322096512069,71.2269532745083,136.765500414942,85.7224277264016,135.117595436332,77.8218708476625,103.453935360372,75.9228632318568,128.208580426075,95.4214329081414
"GNG2",259.544033226937,127.614957950161,133.584907382037,134.706672141488,264.525996699298,153.768515891767,157.170401797489,198.71169142165,294.879734979973,210.297721069399
"GNG4",18.2324320861898,3.95705295969491,18.0233605197986,5.10252545990486,21.8852443312369,0,16.910739433907,0,13.8892628794915,0.926421678719819
"GNG5",1087.51094914097,782.507222779668,793.027862871137,830.691144872511,984.835994905658,929.174385663055,842.552723559954,829.527579755473,922.033374230859,688.331307288826
"GNG7",378.591089789705,428.350982886974,318.059303290563,416.366077528236,347.309312213107,442.553289639719,337.220039299675,329.936393303872,433.772363774888,610.511886276361
"GNGT2",107.249600506999,150.368012468406,120.862535250414,164.301319808936,137.972192523015,176.271225534464,96.4906897111164,299.004856431634,108.977293362164,151.006733631331
"GNL1",1661.29631185341,1608.54202811598,1721.76102847958,1639.95168281342,1813.62068240598,1303.2819334729,1515.99805278084,1620.62506824544,1783.16767275933,1426.68938522852
"GNL2",633.845138996361,499.577936161482,982.80324716784,638.836187580088,964.853815298877,806.347095529997,803.757497799815,692.678962078299,944.469875805422,837.485197562717
"GNL3",579.147842737792,530.245096599117,782.425886094785,789.870941193272,806.89944316908,718.211482762765,484.442947312512,508.02706014403,589.759469959947,689.257728967546
"GNL3L",1328.82255028171,1076.31840503701,1261.6352363859,1205.21651362953,1373.06119869456,1348.2873527583,1237.46822681061,1142.59222567449,1306.65911550909,1152.46856832746
"GNLY",8.57996804055989,0.989263239923727,26.5049419408803,2.04101018396194,16.1760501578707,3.75045160711627,8.95274440618606,2.81195789747618,38.4625741278226,1.85284335743964
"GNMT",2541.81553201587,36.6027398771779,1825.66040088783,32.6561629433911,1986.79957233141,44.0678063836161,1857.19708959437,46.8659649579363,1935.94956443374,38.9097105062324
"GNPAT",536.248002534993,373.941504691169,458.005396738411,257.167283179205,521.439734500774,262.531612498139,491.406192961768,371.178442466856,428.430339590469,270.515130186187
"GNPDA1",60.0597762839192,44.5168457965677,49.8292908488549,55.1072749669725,66.6072653559382,59.0696128120812,79.5799502772094,76.8601825310155,65.1726950499217,51.8796140083099
"GNPDA2",468.680754215584,335.360238334143,289.433965994413,287.782435938634,357.776168197611,262.531612498139,342.193786192,282.133109046777,356.847215519243,267.735865150028
"GNPNAT1",479.405714266284,538.159202518507,476.02875725821,554.134264945667,333.036326779691,596.321805531486,373.031016924419,462.098414485252,638.906092456609,570.675754091409
"GNPTAB",959.883924537637,1149.52388479137,957.358502904595,1256.24176822858,789.771860648982,1105.44561119752,1025.58660919754,1238.19879418868,869.681537223545,858.792896173272
"GNPTG",934.144020415957,1173.26620254954,1184.24080591853,1418.50207785355,1111.38979908194,1367.03961079388,1048.46584490223,790.160169190806,1110.07262552244,1148.76288161258
"GNS",1974.46514533384,1566.00370879926,1596.65770251863,1507.2860208559,1474.87516145292,1592.06670722085,1580.65676238107,1821.2113982654,1779.96245824868,1999.21798267737
"GOLGA1",599.525266834122,820.099225896769,680.646909041805,812.322053216853,541.421914107555,952.614708207532,657.529339165443,699.24019717241,621.811615066466,1048.70934031084
"GOLGA2",1951.94272922737,2298.05850634282,1825.66040088783,2803.32748767173,1728.93430216771,3366.96793028863,1847.24959580972,1894.32230359979,1629.31737624804,3259.15146573632
"GOLGA3",1206.55800570373,1490.81970256506,1635.88501659113,1274.61085988423,1234.13747380931,1591.12909431908,1626.41523379047,1483.77645056826,1661.36952135456,1922.32498334363
"GOLGA4",1850.05560874573,2111.08775399723,1898.81404064466,3609.5265103367,1492.95427633524,2655.31973783832,1990.4935063087,2717.28864826115,1737.22626477332,3153.53939436226
"GOLGA5",505.145618387963,701.387637105922,637.178804258762,982.746403577676,549.034173005377,918.860643743485,547.112158155815,693.616281377457,526.723584583793,846.749414349915
"GOLGA7",1562.62667938697,1250.42873526359,1093.0638056419,1215.42156454934,1060.95858388387,1604.25567494398,1135.0090408287,1350.67711008772,1457.30419750972,1498.95027616867
"GOLGA7B",282.066449333406,105.851166671839,277.771791540425,68.3738411627251,199.821796067815,118.139225624162,169.10739433907,62.8003930436346,73.7199337449934,113.949866482538
"GOLGB1",1638.77389574694,2489.97557488802,1629.52383052532,4090.18440865973,1563.36767114009,3328.52580131569,1678.14220147065,2417.34647253035,1688.07964227666,3827.04795479157
"GOLIM4",1519.72683918417,1859.81489105661,1504.42050456436,1679.75138140068,1326.4361129454,1532.05948150699,1649.29446949516,1778.0947105041,2069.50016904423,1819.49217700572
"GOLM1",819.386947873469,893.304705651125,754.86074647627,1010.30004106116,708.891609859628,942.300966287962,796.794252150559,970.125474629281,864.339513039125,1076.50199067243
"GOLM2",613.467714900032,324.478342694982,478.14915261348,308.192537778253,465.29932512934,273.782967319487,561.038649454326,370.241123167697,660.274189194288,269.588708507467
"GOLPH3",1487.55195903207,1370.12958729436,1255.27405032009,1406.25601674978,1238.89513562045,1440.17341713265,1536.88778972861,1404.10431013977,1728.67902607825,1297.91677188647
"GOLPH3L",227.369153074837,201.80970094444,242.785268178463,132.665661957526,190.306472445538,154.706128793546,222.823860776186,202.460968618285,235.049064114472,125.993348305895
"GOLT1B",343.198721622395,277.982970418567,360.467210395972,293.90546649052,299.732694101722,318.788386604883,372.036267545954,295.255579234999,456.208865349452,363.157298058169
"GON7",283.138945338476,296.778971977118,252.32704727718,222.470110051852,277.847449770485,303.786580176418,313.346054216512,318.688561713967,295.948139816857,267.735865150028
"GOPC",1297.72016613468,1152.49167451114,1284.95958529388,1733.83815127567,1295.98707735411,1409.23219137394,1316.05342770935,1392.85647854987,1352.6005234951,1185.81974876137
"GORAB",190.904288902457,304.693077896508,216.280326237583,503.109010346619,226.46470221019,522.25038629094,284.498322241024,411.483172330681,250.006731830847,374.274358202807
"GORASP1",1423.20219872787,2157.58312627365,1987.87064556602,2207.35251395484,2346.47880525348,2237.14438364485,1614.47824124889,1835.27118775279,1965.86489986649,2061.2882351516
"GORASP2",1452.15959086476,1289.99926486054,1203.32436411596,1299.10298209178,1489.14814688633,1488.92928802516,1311.07968081702,1211.01653451307,1427.38886207697,1355.3549159671
"GOSR1",683.179955229581,771.625327140507,619.155443738963,899.064986035236,628.962891432503,827.912192270916,718.209051251815,842.650049943695,691.257929463923,799.501908735204
"GOSR2",878.374228152318,942.767867647312,892.686444568847,1079.69438731587,1015.28503049694,1243.27470775904,920.143175080234,875.45622541425,888.912824287456,1521.18439645794
"GOT1",551.262946605973,160.260644867644,593.710699475718,175.526875820727,530.955058123051,218.463806114522,517.269676801861,236.204463387999,476.508557250247,322.394744194497
"GOT2",2671.58754862933,1573.91781471865,2393.92635610031,1796.08896188651,2588.16802525931,2014.93012592321,1997.45675195796,1354.42638728436,1939.15477894439,2028.8634763964
"GP1BB",62.2047682940592,15.8282118387796,50.8894885264901,25.5126272995243,22.8367766934645,35.6292902676045,81.5694490341396,24.3703017781269,35.2573596171707,24.0869636467153
"GP2",39.6823521875895,9.89263239923727,26.5049419408803,29.5946476674482,24.7398414179199,9.37612901779066,25.8634838400931,27.1822596756031,11.7524532057236,9.26421678719819
"GPA33",32.1748801520996,20.7745280383983,25.4447442632451,12.2460611037717,40.9158915757906,12.1889677231279,36.8057270032093,9.37319299158726,11.7524532057236,18.5284335743964
"GPAA1",3005.1338062061,3639.49945967939,3339.62268455091,3857.50924768807,2855.5486190453,3745.76354260737,3059.8490881587,2778.21440270646,3098.37402696349,3694.56965473464
"GPALPP1",551.262946605973,685.559425267143,530.098838817605,660.266794511689,569.016352612158,711.648192450311,505.33268426028,647.68763571868,491.466224966622,661.465078605951
"GPAM",915.911588329768,521.341727439804,688.068292785252,410.243046976351,643.235876865918,467.868837987754,858.468713615396,583.949923375886,908.144111351367,494.709176436383
"GPANK1",381.808577804915,270.068864499177,336.082663810362,169.403845268841,338.745520953057,321.60122531022,371.041518167489,293.380940636681,321.589855902072,303.866310620101
"GPAT2",3.21748801520996,14.8389485988559,4.24079071054084,10.2050509198097,12.36992070896,16.8770322320232,1.98949875693023,10.310512290746,3.20521451065188,16.6755902169567
"GPAT3",108.322096512069,71.2269532745083,99.6585816977098,79.5993971745158,92.2986391360859,90.0108385707904,220.834362019256,63.7377123427934,103.635269177744,82.4515294060639
"GPAT4",1021.01619682663,1064.44724615793,1164.09705004346,1351.14874178281,1207.49456766694,1299.53148186579,1143.96178523489,1081.66647122917,1156.01403350845,1306.25456699495
"GPATCH1",311.023841470296,587.622364514694,314.878710257658,599.03648899283,276.895917408258,488.496321826894,344.183284948931,504.277782947395,199.791704497301,529.913200227737
"GPATCH11",436.505874063484,323.489079455059,406.055710534286,211.244554040061,387.27367142667,263.469225399918,404.862997035303,408.671214433205,411.335862200325,347.408129519932
"GPATCH2",146.931952694588,80.1303224338219,159.029651645282,79.5993971745158,137.972192523015,64.6952902227556,145.233409255907,139.66057557465,198.723299660417,118.581974876137
"GPATCH2L",936.289012426097,1308.79526641909,1034.75293337197,1285.83641589602,1082.84382821511,1520.80812668565,1291.18469324772,1237.26147488952,1259.64930268619,1346.0906991799
