"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ALDH5A1",657.663615624264,0.670289324649621,0.169107974241303,3.96367662528541,7.38042119910795e-05,0.000294080231349766
"ALG5",450.509264668282,0.455031049972595,0.187039307597866,2.43280974366581,0.0149821709690939,0.0318136811362498
"ALG6",423.985299851732,1.01832585519825,0.111499806953365,9.13298312367633,6.66372545632385e-20,2.5736270088428e-18
"ALKBH3",397.83707307326,0.899281790779144,0.26255009311414,3.42518176288817,0.000614388235626736,0.00194092578464505
"ALKBH5",1565.07892961741,0.436822472462224,0.103103382207949,4.236742414339,2.26786053181192e-05,0.000101515948228457
"ALKBH6",857.088986730341,0.609465869635953,0.172730758247849,3.52841541262408,0.000418055532679918,0.00138436775831155
"ALOX5",57.3423686706986,1.17281179460185,0.380221987223817,3.0845449080026,0.00203863830333955,0.00559421114022747
"ALPK1",328.021218952844,0.998765161990616,0.242441875142346,4.11960665377715,3.79519724728061e-05,0.000162309744159202
"ALPK3",95.5943880003465,3.16735281480764,0.371774664086916,8.5195499337931,1.60174539923489e-17,4.79166208415184e-16
"ALS2",977.049479344952,0.85254405243585,0.155563015386949,5.48037751978014,4.24419243506381e-08,3.21502130810628e-07
"AMFR",4404.71401844494,0.706233172038639,0.159512983417675,4.42743378568382,9.53608323231334e-06,4.66108748408559e-05
"AMIGO1",220.957839627762,1.49899506747407,0.214266079352728,6.99595135171349,2.63464951942336e-12,3.99155055946972e-11
"AMN1",259.270626473184,0.36907165023328,0.14155641069352,2.60724080545067,0.00912751447919604,0.0207283364073353
"AMPD1",26.5564850036434,1.104464094715,0.397261671918835,2.78019293776887,0.00543266105310548,0.0131893352939906
"AMT",777.137845462456,0.466118165356175,0.162653111157317,2.86571933386107,0.00416062940386867,0.0104593517986444
"AMZ2",1146.24528874194,0.531904805046483,0.165636102872421,3.21128543730695,0.00132142608829353,0.00381596375300732
"ANAPC1",906.548364502279,0.309254001497776,0.126431357812254,2.44602293963345,0.0144441809969312,0.0308382478040203
"ANAPC2",916.299241014685,0.674072730335897,0.169435934339577,3.97833395237722,6.93998519133069e-05,0.00027832478670072
"ANAPC4",938.172305037619,1.13983372535296,0.130771579920597,8.71621896779911,2.8764674253014e-18,9.31553212047151e-17
"ANGEL1",340.794941456526,0.749915951665183,0.159654206189817,4.69712618014953,2.6384746886417e-06,1.44624466628963e-05
"ANGPTL4",379.431949121183,1.53449499504451,0.326621784062793,4.69807915429642,2.62619658985098e-06,1.44040925453294e-05
"ANKAR",110.57790791455,0.980848512940278,0.301100535042508,3.25754490207666,0.00112380477277043,0.00331303728735563
"ANKFY1",2497.9660651408,0.465937136033393,0.115351158036883,4.03929309391426,5.36125375694222e-05,0.000221814647937248
"ANKH",1713.27712028553,0.880222078575284,0.148821335224417,5.91462290838839,3.32636770969493e-09,3.06902195902329e-08
"ANKIB1",900.782583160981,0.415974693024369,0.13102953713474,3.17466353099162,0.00150010336261595,0.00425877824516189
"ANKLE2",1698.49852956319,0.59160396904731,0.136029809769897,4.34907591246394,1.3671238607186e-05,6.4656313348562e-05
"ANKRA2",446.215984412693,1.10011337554089,0.144191355587715,7.62953764500584,2.35597129670149e-14,4.70468886301489e-13
"ANKRD11",3151.78734454886,0.845818759721392,0.164297219643164,5.1481014807093,2.63136130208997e-07,1.75523533567226e-06
"ANKRD12",1640.45042471997,0.943288559791989,0.212190842769631,4.44547251653121,8.76988926218582e-06,4.32611921401844e-05
"ANKRD13A",2375.3429507141,0.986540829415896,0.160748336479364,6.13717597968763,8.40013176879491e-10,8.5899377589357e-09
"ANKRD13C",484.864609172886,0.74641096552933,0.158073762918967,4.7219155902043,2.33633649959588e-06,1.29429815498642e-05
"ANKRD16",614.856128138768,0.443539794598003,0.19221616793706,2.30750513527685,0.0210266762888669,0.0425499697888673
"ANKRD26",727.081143715332,0.378115037645952,0.153058467253737,2.47039608085923,0.0134963525741505,0.0290784451823432
"ANKRD27",1641.91720691391,0.850501636324639,0.117043444781496,7.2665465196484,3.68794249362723e-13,6.12344167568397e-12
"ANKRD28",625.232711959644,0.560665908732934,0.143842166342345,3.89778548939918,9.70763470171704e-05,0.000375745071239706
"ANKRD33B",121.361431354394,1.64052451394879,0.364364288382408,4.50242948130808,6.71810492130639e-06,3.39560572339799e-05
"ANKRD34A",13.0375460077839,1.24016929842196,0.528031330927224,2.34866612222464,0.0188407926482749,0.0387395142406864
"ANKRD37",377.957893243256,0.474529324748574,0.174984616805798,2.71183452243244,0.00669119870103939,0.0157929469207469
"ANKRD39",563.657547019697,0.825243412911804,0.171557029585205,4.81031535056943,1.50692357692031e-06,8.64106599501089e-06
"ANKRD42",98.7237656849579,0.702010076214159,0.236578790218035,2.96734155909401,0.00300387056809007,0.00785572907494292
"ANKRD49",251.837335907875,0.668404331361669,0.139775356861526,4.78198980399565,1.7356848481512e-06,9.8472637640208e-06
"ANKRD53",32.7679840741439,4.07142095264805,0.557603954638151,7.30163571972895,2.84290108885261e-13,4.81547065434247e-12
"ANO1",486.447709215086,0.886592759821084,0.260852068373043,3.39883354328314,0.000676738899278935,0.00211256483414807
"ANO10",904.410854017937,0.694396734400075,0.130222243957628,5.33239724102756,9.69246194586033e-08,6.91758808509643e-07
"ANO7",19.6641593039198,1.79367311342437,0.387577007347319,4.62791414201979,3.69367077844066e-06,1.95716869527102e-05
"ANXA1",10237.4509599497,0.493835330671409,0.200982225801643,2.45710947175396,0.0140059999371871,0.0300116424537274
"ANXA11",1993.22149877521,0.761937793944045,0.149044744700416,5.11214129337846,3.18527433279636e-07,2.09074347243792e-06
"ANXA3",486.432456899686,0.607486015235478,0.136466820034133,4.4515290609361,8.52609914099419e-06,4.21764713673059e-05
"ANXA4",2373.19366355569,0.300858467505651,0.108233933525829,2.77970556649735,0.00544082049677484,0.0132036961045065
"ANXA7",2202.57315101166,0.86394353823761,0.136509429267241,6.32881950261687,2.4704388361259e-10,2.78081922561365e-09
"AOC2",378.740507197576,2.36326652506668,0.372761445157076,6.33988991021008,2.29929400837081e-10,2.6064572413452e-09
"AP2A2",2067.25388282958,0.608628384658889,0.111003707611045,5.4829554593934,4.18278357263799e-08,3.17531742180905e-07
"AP3B2",56.5461208967023,1.42772240718016,0.353087655671015,4.04353532118503,5.26512200733327e-05,0.000218144139505709
"AP4B1",464.316259540699,0.67981063862302,0.180283517040098,3.77078642453941,0.000162733904363866,0.00059503903294432
"AP4E1",624.591693666814,0.775757603112992,0.160724436451622,4.8266313464194,1.38861823876403e-06,8.01213204125045e-06
"AP5Z1",845.084282295975,0.533899316965004,0.131934731142197,4.04669272709986,5.19463576566618e-05,0.000215730167680019
"APAF1",371.672911005884,0.49608682029905,0.112960447258655,4.39168604886203,1.12475031323552e-05,5.42103851136183e-05
"APBA1",298.974242456749,1.15929138124143,0.244700958439027,4.73758414612132,2.16281061352026e-06,1.207643382747e-05
"APBA3",1579.27146431967,0.461099908374885,0.16512471758939,2.7924341982615,0.00523131063604158,0.0127672335074853
"APC",916.017738006111,0.343949576933697,0.14234294506796,2.41634439114269,0.0156772255542122,0.0330431133307672
"APH1A",1602.25254018994,0.608770223834692,0.138267701142187,4.40283753042705,1.06844179307937e-05,5.16940724995914e-05
"APMAP",417.778962431231,1.01395676282354,0.121184052420693,8.36708083753106,5.90631797863642e-17,1.67868779908104e-15
"APOD",489.297637941785,1.20246577517569,0.361458130338098,3.32670833562642,0.000878783012672889,0.00267376662190596
"APPL1",1979.23822883712,0.664305868452494,0.11822597224045,5.6189503529852,1.92121047732491e-08,1.54063448090798e-07
"AQP3",9479.13819367472,1.4373143239051,0.224644262734378,6.39817953243078,1.5724034358591e-10,1.83915975102142e-09
"AQP8",127.983098128869,4.48306308792774,0.325793465212013,13.7604450875353,4.40804690151642e-43,9.15317974256056e-41
"AQP9",79.3203159491092,1.51341544525401,0.495731656116733,3.05289248039798,0.00226647129911977,0.00613640411557969
"AQR",1166.41278699463,1.13725699003928,0.259118633897056,4.38894329186333,1.13902762955625e-05,5.48236641987123e-05
"ARFGAP2",2308.22054445135,0.416014445163989,0.143355663809465,2.90197425137604,0.003708190180002,0.00945551448482808
"ARFGAP3",1094.06794250507,0.427069852986812,0.117648804391957,3.63003989028219,0.000283377422359905,0.00097649580332923
"ARFGEF1",1361.53125604753,0.306921807110764,0.127284796220242,2.41129982704058,0.0158957748731287,0.0334677831934536
"ARFGEF2",1897.48624523559,1.02565208294855,0.167674391957585,6.11692740301095,9.53967982528401e-10,9.65454982318021e-09
"ARG1",42.0089133243335,1.80940695213513,0.609396798457471,2.96917699061625,0.00298598555549131,0.00782170451980138
"ARGLU1",3721.85732127294,0.381789816208756,0.142257971443915,2.68378504440629,0.0072793892339988,0.0169724200766286
"ARHGAP1",2334.63202765008,0.336514292566952,0.0876419598615656,3.83964819018757,0.000123210741422169,0.000466667293154783
"ARHGAP11A",569.48373309432,0.69228792210393,0.216314166830337,3.2003817976791,0.00137245650882621,0.00394461120025772
"ARHGAP12",1026.01201326479,0.480822939484216,0.148253169606313,3.24325571426934,0.00118172098630044,0.00346237971583712
"ARHGAP17",901.199571978123,0.380368934899143,0.108736951153277,3.49806510909959,0.0004686467084529,0.00153178044522105
"ARHGAP18",346.22179264674,1.05900853189119,0.125946774937331,8.40838149621644,4.15707127726969e-17,1.19889392228448e-15
"ARHGAP19",805.543306290905,0.35378338065387,0.12916907116229,2.73891712211332,0.00616419102973212,0.0147083914661041
"ARHGAP21",1913.79361516344,0.56943083021384,0.224441609396482,2.53710010253904,0.0111774988001613,0.0247004950322833
"ARHGAP25",694.1706692658,0.642267537472537,0.14186252749293,4.52739387083419,5.97155747493705e-06,3.04442488251412e-05
"ARHGAP27",793.151268338456,1.48897206860652,0.24304819735137,6.12624197518301,8.99789335957253e-10,9.16404026523111e-09
"ARHGAP31",889.564107292462,0.586296357405812,0.181429221653979,3.2315431442681,0.00123123735072276,0.00358780571904518
"ARHGAP35",2243.47164160196,0.430407354571222,0.185487028976444,2.32041753510366,0.0203183012123011,0.0413678643900236
"ARHGAP45",162.796290989074,1.16092885842653,0.29049007009801,3.99644937272669,6.42996249767647e-05,0.000260687859865949
"ARHGAP9",241.710777366707,1.77120509102104,0.257675627651572,6.87377811849576,6.25234327067062e-12,9.04372315380655e-11
"ARHGEF10",2823.02278695019,1.47731782149396,0.207074117890307,7.13424659993738,9.73187205123246e-13,1.54606248158643e-11
"ARHGEF11",2011.59196661855,0.641417844293795,0.123837533608326,5.17951081230733,2.22468518797132e-07,1.49754742821105e-06
"ARHGEF12",5075.94718174463,0.584115776317749,0.0865986137088913,6.7450938450505,1.52928147384233e-11,2.08592102112189e-10
"ARHGEF15",326.677308020723,0.69269960278885,0.206551894150236,3.35363471556942,0.000797575782092396,0.00244991516775684
"ARHGEF18",1220.94276013025,0.269013581296755,0.117241170659266,2.29453168868963,0.021759977008466,0.0437833239739213
"ARHGEF25",611.027176030743,0.541407637461919,0.154033949762078,3.51485914824738,0.000439987284009439,0.00144883872439675
"ARHGEF3",585.731368854859,0.60541220029003,0.139727314563821,4.33281210749602,1.47216744995189e-05,6.90873583931157e-05
"ARHGEF33",8.71143799906317,1.60943850359282,0.558876840640643,2.87977312094004,0.00397961437322349,0.0100645069046274
"ARHGEF37",3389.25071793951,1.78342206659489,0.176189655929511,10.1221723669657,4.40527734564451e-24,2.5409524559028e-22
"ARHGEF39",454.378579857237,1.52017904666007,0.259621285709807,5.85537138260405,4.75945236885601e-09,4.26634506400755e-08
"ARHGEF40",1860.2598469742,0.560375435089765,0.146792767615584,3.81745943068026,0.000134832949710906,0.000504408978888827
"ARHGEF5",1611.34397747774,1.16240742423634,0.116486352793575,9.97891509485432,1.88516683320826e-23,1.03978733144143e-21
"ARHGEF6",632.086829743015,1.29333170654315,0.139129819702158,9.29586273677234,1.46017144070216e-20,5.95196903658041e-19
"ARID3C",40.7739673141595,1.59491148898787,0.535876330804149,2.97626783887713,0.00291779909336122,0.00766584608482071
"ARID4A",589.861174791,0.564956947392914,0.139887059549485,4.03866482870104,5.37563127803417e-05,0.000222305276610363
