"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"KDM4D",23.8063700290876,2.17789696272896,0.347085808059346,6.27480845415776,3.5006498401319e-10,3.82105563873396e-09
"LOC113250565",395.811397239265,0.96022230540085,0.153085347275578,6.27246384118198,3.55379002677426e-10,3.87666217382977e-09
"KCTD9",1367.30740512219,1.12953229865531,0.180123500208648,6.27087691137971,3.59020354745457e-10,3.91396495445171e-09
"LOC123001216",17.3303476186097,5.78627915893417,0.922935426219275,6.26943011889485,3.62371875840744e-10,3.94806395591921e-09
"MFAP2",385.119505566324,-1.85136299856042,0.295311666342952,-6.26918340710047,3.62946428508065e-10,3.95063254730374e-09
"NONO",4935.41940626934,-0.647159152154033,0.103229389132765,-6.2691367021625,3.63055296981681e-10,3.95063254730374e-09
"PTPN21",1141.38508545663,0.752774163756766,0.120107915450211,6.26748171371618,3.66933697064778e-10,3.99037569512836e-09
"CNFN",385.267084536781,-2.69818851846512,0.430677736346793,-6.26498258617313,3.72867073613095e-10,4.05240384807335e-09
"DKK3",6754.87251539242,1.01063914805049,0.161327808790377,6.26450675570555,3.7400734728919e-10,4.05979685095585e-09
"EEF1G",15967.1685872901,-0.784228005642472,0.12518544950412,-6.26453001326374,3.73951534147656e-10,4.05979685095585e-09
"GRIK4",60.9857565184873,-2.70143642766267,0.431278855336413,-6.26378129657075,3.75752382262663e-10,4.0762320509748e-09
"HSPBP1",523.602611719545,-0.606467428157518,0.0968251512502391,-6.26353194729474,3.76354005906273e-10,4.08025073970867e-09
"SH3BP2",690.579102113709,1.02958502112796,0.16440189809402,6.26261030477365,3.78585894255634e-10,4.10192819742907e-09
"QTRT1",590.086744080179,0.608796076029294,0.097253242724211,6.25990516075343,3.85211667544169e-10,4.17115701359176e-09
"S1PR3",313.160454570189,-2.13041215601494,0.34042376926349,-6.25811811150586,3.89650680427034e-10,4.21663673178243e-09
"MTRR",644.379085952631,0.784409922679591,0.125382866024527,6.25611734322732,3.94679830341635e-10,4.26844301809427e-09
"SIGLEC1",267.988473301296,2.7083697605688,0.43293536451048,6.25582935141174,3.95408926345978e-10,4.2737094611185e-09
"SERPINB10",761.329711825405,1.2473746874039,0.199456201768445,6.25387767511994,4.00384660551577e-10,4.3248404276226e-09
"CUNH11orf52",281.955879297008,1.41399623622752,0.226124604098696,6.25317285513239,4.02196555638134e-10,4.34175486667466e-09
"LOC113259854",498.124258760343,-1.22499103094745,0.195969355745012,-6.25093156167418,4.08011650993842e-10,4.40183718828931e-09
"PPARD",1048.87701862741,-0.657586137870678,0.105239678304332,-6.24846206740645,4.14513862806785e-10,4.46925453789845e-09
"SCYL3",863.362567452679,1.06739353790206,0.170851125708204,6.24750661417972,4.1705662839156e-10,4.49118333807873e-09
"SNX12",940.365612893492,-0.869212530993389,0.139129476230545,-6.24750810930284,4.17052637522885e-10,4.49118333807873e-09
"HPN",613.032518602236,1.64679729527811,0.263627295489528,6.24668736300687,4.19249036637853e-10,4.51203993698665e-09
"SLC25A11",1073.36195217872,-1.09624198862767,0.175511894127087,-6.24596979070769,4.21178580017146e-10,4.53004383747875e-09
"CHRM1",150.353634774074,1.63721232990943,0.262161377825783,6.24505540628271,4.23649913309984e-10,4.55384955537224e-09
"ZNF687",958.642906138033,0.922576587657011,0.147742373170353,6.24449552189907,4.2517010996955e-10,4.56740866765828e-09
"ABL1",2965.03118351418,1.17614095087508,0.188412663068845,6.24236679062978,4.30998795497238e-10,4.62720726309383e-09
"FHIP1A",1984.02819018013,0.745939388622723,0.119503117200371,6.24200779107714,4.3198942910224e-10,4.63502335784471e-09
"LOC130542513",173.175738022186,1.60131180530403,0.256785880811653,6.23598073321859,4.48956359148841e-10,4.81414321930561e-09
"LOC130542509",17.3695924460609,2.74697935489268,0.440537702430112,6.23551478055041,4.50294831012348e-10,4.8255639146132e-09
"ABHD5",398.878965245903,-1.38587196403814,0.222324119599466,-6.23356551027796,4.55936557596717e-10,4.88305839901824e-09
"JCAD",1256.07204389573,0.804447064881725,0.129066491877631,6.23281111292951,4.58138458546804e-10,4.90366512634996e-09
"CENATAC",1079.54961449658,1.17758523545759,0.189008221382278,6.23033869556323,4.65427831950848e-10,4.97866741450452e-09
"PIGV",945.663978298442,0.920254481145482,0.147749723629252,6.22846837571537,4.71017138612398e-10,5.03540429830941e-09
"SMARCD3",295.248934852732,-1.14943563957636,0.184559501815886,-6.22799491907506,4.72442385662494e-10,5.04758359984444e-09
"SPSB1",276.652542485406,-0.924182373339164,0.148437201091402,-6.22608326311737,4.78239974858839e-10,5.10643409332034e-09
"NDUFA13",873.081204597986,-0.759271401289299,0.122020930665684,-6.22246853180929,4.89392961629441e-10,5.22236141037463e-09
"SLC15A3",189.679826703538,1.25146226841103,0.20115881358915,6.22126491045545,4.93162674436878e-10,5.25940858236308e-09
"MEX3C",1007.31936007541,-0.830792207623769,0.133563667334585,-6.22019613719191,4.96533789812451e-10,5.29216267523536e-09
"KRT39",301.296217698845,-9.01464500015869,1.4500302591344,-6.21686681596561,5.07179888097502e-10,5.40236875372414e-09
"SPHKAP",62.8299862738352,-2.09521407014646,0.337074306683469,-6.21588186522319,5.10371919086777e-10,5.43309069474162e-09
"LOC113248898",26.0788000570427,5.40330770812,0.869399983402118,6.21498483008463,5.13296086082042e-10,5.46092581033637e-09
"HSPA4L",894.520084285498,-1.98597259876353,0.319555113992397,-6.21480461993414,5.1388550666192e-10,5.46390312806198e-09
"ZNFX1",999.923707615101,0.541285045192456,0.0870985993749236,6.21462399024865,5.14476962244324e-10,5.46689848501645e-09
"GUSB",601.889700527666,-0.749971851933054,0.120694288979077,-6.21381391180049,5.17137671542729e-10,5.49186516409697e-09
"KIDINS220",3232.53074046782,0.57284500802187,0.0921983021795285,6.21318391423767,5.19216181784227e-10,5.51062273511221e-09
"FGD3",132.142417092296,1.70453236999841,0.274413364220622,6.21155013655969,5.24644457650119e-10,5.56488862832007e-09
"MFHAS1",973.296497952646,-1.03033643615203,0.16587872722916,-6.21138378237391,5.25200271145481e-10,5.56743830974038e-09
"FBXO21",1850.79455407675,0.691010620205834,0.111265072623457,6.2104899939656,5.28196399806693e-10,5.59583820923658e-09
"TMEM220",163.109305195092,0.848927107706595,0.136698812938928,6.21020102117396,5.29168648365223e-10,5.60277543110149e-09
"TAS1R2",81.1436718951017,7.61291371959269,1.22679903226156,6.20551004638354,5.45197881766788e-10,5.76903034363538e-09
"AGBL5",377.839469062534,0.775716038232523,0.1250812744448,6.20169599067249,5.58579006513266e-10,5.90708176450518e-09
"BTF3L4",1043.004590048,0.934510699053473,0.150713587556662,6.20057364570488,5.6257727004997e-10,5.94580168645627e-09
"FAP",438.384778671821,-1.44495755766488,0.23312538268172,-6.19819918810663,5.71128339324786e-10,6.03256444589017e-09
"CETN2",574.406717498801,-0.699412061856056,0.112860705575824,-6.19712643375391,5.75033088781354e-10,6.06654752958213e-09
"CHSY1",500.004985486005,-0.844013300511343,0.136193744100168,-6.19715175676926,5.74940615321566e-10,6.06654752958213e-09
"XAB2",1092.289599238,1.00828243337474,0.162812614786926,6.19290117472955,5.90667664245707e-10,6.22776838347475e-09
"E2F4",471.971417333253,-0.734807502498043,0.118655880534237,-6.19276094189046,5.91193611238764e-10,6.22959238111295e-09
"MOB3B",422.785712507361,-0.9579756161453,0.154715947155727,-6.19183499669279,5.94677881124341e-10,6.26256837818891e-09
"GSS",717.126339289107,-0.743375937079126,0.120067736355493,-6.19130467220737,5.96682472407649e-10,6.27993180560227e-09
"NCOA7",778.400976202418,0.97887019057559,0.158138037068806,6.18997306858997,6.01744951858436e-10,6.32741948483147e-09
"TRIM16",181.555142721058,-1.61869862248736,0.261505180932156,-6.18992945653079,6.01911462608048e-10,6.32741948483147e-09
"INPP5K",1432.691366303,0.862133699573394,0.139307049201809,6.18872989208501,6.06509062209715e-10,6.37195532619135e-09
"CEP250",891.499309750275,1.07396550823723,0.173545114758538,6.18839377721172,6.07803431544756e-10,6.38175524495237e-09
"PRPF39",1732.91809685688,0.884222098968601,0.14289734468571,6.18781336289605,6.10044939912742e-10,6.40148227673002e-09
"LRRC1",1039.61407248844,0.948883461026702,0.153361528303723,6.18723268815826,6.12295524281273e-10,6.42128104786956e-09
"F3",492.90872637163,1.44462522380677,0.233520301625628,6.18629392712394,6.15951128596938e-10,6.45578231575769e-09
"LOC113255657",85.3722038375054,-9.91482840340086,1.60286654236254,-6.18568554608854,6.18331571723484e-10,6.47688560291959e-09
"CD164",3546.86153317602,-0.789123943746924,0.12760175982372,-6.18427163416152,6.23898579947299e-10,6.5313226192585e-09
"PABPC4L",205.661310598636,1.49327231205322,0.241522603490061,6.18274352162101,6.29970218215092e-10,6.5909747193221e-09
"LOC130544048",27.9866046658792,6.4914142324659,1.05007287973134,6.18187018993074,6.33466069035621e-10,6.62362329293763e-09
"TM4SF18",53.6241623850722,-2.65891822426835,0.430307036323732,-6.17911862883871,6.44604474266252e-10,6.73609767365266e-09
"BABAM1",966.677343544812,-0.547019159013658,0.0885383564332473,-6.17832972115399,6.47833089306434e-10,6.76583078476838e-09
"TET2",1243.08021399524,-0.929366499967847,0.150431913853905,-6.17798761019833,6.49238082212443e-10,6.77649447134809e-09
"ANO4",18.1324415504413,-4.32667677727386,0.700374915107488,-6.17765811416851,6.50594077914503e-10,6.78663444160223e-09
"PELI1",736.411558879549,-0.926732883710552,0.15005849126088,-6.1758110182476,6.58246861493917e-10,6.8624082134481e-09
"SPC24",114.721275078198,-1.27293813814407,0.206126674100881,-6.17551388580152,6.59486096138621e-10,6.8712689473711e-09
"PM20D2",1376.21556104181,1.27689870955994,0.206794065501402,6.17473575203387,6.6274221295501e-10,6.90112097855807e-09
"MAPKAPK5",791.75376541407,0.797086190617854,0.129136562214352,6.17242845054822,6.72489640314308e-10,6.99849183463887e-09
"PLEKHA8",561.843284780666,-0.883821391294828,0.143258281036335,-6.16942619233763,6.85382596748908e-10,7.1284636609418e-09
"DNAI7",62.6327636193347,1.96449639998951,0.318539632846536,6.16719615840066,6.95115065470339e-10,7.22543045085482e-09
"TOP2A",1133.30185949797,-1.25434119173749,0.203412759312943,-6.1664823582071,6.98258669289166e-10,7.25383491050841e-09
"RAB6B",63.3385363192635,-2.34399137266142,0.380137532648839,-6.16616664060568,6.99653521671751e-10,7.26404979853318e-09
"LOXL1",319.867618714876,-2.24456506629654,0.364078476350516,-6.16505839289328,7.04571353045735e-10,7.3065125624308e-09
"SRPK1",754.034326915311,-0.785243185284837,0.12736820227347,-6.16514303624113,7.04194563195254e-10,7.3065125624308e-09
"HES1",999.494211102389,-1.20338838739877,0.195276155099608,-6.16249529690368,7.16074584730065e-10,7.41708710122397e-09
"SLC18B1",612.481116833534,0.648090371780249,0.105165511844387,6.1625751676008,7.15713373363211e-10,7.41708710122397e-09
"N4BP1",1599.05842336362,0.464355516662253,0.0753642265125285,6.16148454180789,7.2066106931977e-10,7.46021576158002e-09
"GAL3ST1",23.6365972276046,3.85178429030933,0.625215374639778,6.1607318798399,7.24095012095413e-10,7.49136984963894e-09
"CNPY4",545.189229625318,-1.28067854782696,0.20789593788982,-6.16019033765673,7.26575611148444e-10,7.51263007426481e-09
"DHRS3",482.119061320867,-1.46555347071843,0.2380152564309,-6.15739298688152,7.39521806807082e-10,7.63307595914912e-09
"HIPK2",1789.67900595557,-0.791514100395861,0.128546575654322,-6.15741101127691,7.39437673634145e-10,7.63307595914912e-09
"TMEM260",1406.89137514977,0.611020157590677,0.0992315692578501,6.15751783591127,7.38939235739763e-10,7.63307595914912e-09
"SLC22A14",18.6787579738892,-6.00420451569967,0.975339829876752,-6.15601283960523,7.4599178182825e-10,7.69535648700679e-09
"LOC113254340",41.8200657773956,-2.36297785098441,0.38387302870525,-6.15562353769527,7.47826747572184e-10,7.70977926089313e-09
"LOC130541865",79.6505977110753,1.78746133248978,0.29039935963529,6.15518345059243,7.49906390237604e-10,7.72670623916738e-09
"ASB18",17.1650227738219,6.91878269043939,1.12420196452436,6.15439476959697,7.53647444987655e-10,7.76072193934195e-09
"PLEKHG1",800.637842701706,-0.970243913475283,0.157698901003563,-6.15250903653008,7.62666246227291e-10,7.84901413755784e-09
"NCOA3",1587.66341740287,0.871104871042369,0.141650502632352,6.14967723272601,7.76407840506441e-10,7.98577994460296e-09
"SMOC2",1900.86234663632,1.19532228111849,0.194414796722272,6.14830918876019,7.83132629572484e-10,8.05025679205262e-09
"MSTO1",1215.95690934045,1.00409644745624,0.163351877197338,6.14683139663729,7.90460733030541e-10,8.12085677414962e-09
"PHAX",299.523767664272,-0.722562801333565,0.117589504704284,-6.14478990408775,8.00694244538057e-10,8.22120617573979e-09
"HSD11B1L",168.598821455127,-1.14814968423256,0.186907690923452,-6.1428701973681,8.10435097675476e-10,8.31638341510009e-09
"IFT172",2120.09981395533,1.00742663005172,0.164005233983286,6.14264926541543,8.11563525624834e-10,8.31829049203154e-09
"LOC113250325",19.8089303264104,-5.05276873075117,0.82255950866983,-6.14273943404054,8.11102797052578e-10,8.31829049203154e-09
"GPRASP3",583.846214833779,0.950801282944931,0.154814111091436,6.14156730443886,8.17111896216262e-10,8.3702988788259e-09
"CLCN6",613.472800615585,1.26878408457042,0.206645070636061,6.13991943125019,8.25633457409968e-10,8.45268591837932e-09
"ASCL5",21.8975145523375,3.53962129343024,0.576556248925961,6.13924712467176,8.29134962624274e-10,8.4836128059817e-09
"ANKRD13A",2375.3429507141,0.986540829415896,0.160748336479364,6.13717597968763,8.40013176879491e-10,8.5899377589357e-09
"SHPK",884.365928011053,0.748309702890807,0.122079939259842,6.12966968551698,8.80617093148479e-10,8.99993728666512e-09
"LOC130542060",21.7067863229706,2.6421857990965,0.431167882486096,6.12797452319911,8.90048329228372e-10,9.09106077018563e-09
"CREB1",1143.46010274602,0.712141352862424,0.116225114060667,6.12725879959734,8.94059852639754e-10,9.12675326725949e-09
"GVQW3",210.165652622737,1.49178245808883,0.243477020026975,6.12699489226358,8.95543458699802e-10,9.13661389945174e-09
"FRMD1",847.457184586671,1.07790872097696,0.175932550803589,6.1268293789495,8.96475148574161e-10,9.13757429874707e-09
"TAF1",3698.6560783788,0.887147957954528,0.144798065959266,6.12679425016696,8.96673013338806e-10,9.13757429874707e-09
"ARHGAP27",793.151268338456,1.48897206860652,0.24304819735137,6.12624197518301,8.99789335957253e-10,9.16404026523111e-09
"AHDC1",1289.66641247994,0.751756614325815,0.122722256764768,6.12567462613378,9.03001715219999e-10,9.19145344500172e-09
"CUL7",4002.59845453981,0.918432405818736,0.150007238277047,6.12258725890607,9.20679659555931e-10,9.36599192574189e-09
"CDCP1",1335.27786169334,1.08010530216603,0.176417007235993,6.12245564692734,9.21440708809904e-10,9.36833439544632e-09
"UCK2",836.086336050603,-0.867457961631516,0.141693284213044,-6.12208240107726,9.23602349979604e-10,9.38490585903282e-09
"MRPL41",538.773210072006,-0.94546734730833,0.154477093893693,-6.12043716953256,9.33189743387779e-10,9.47686937329937e-09
"ORAI3",425.174397648804,-1.4121813598594,0.230762173027634,-6.11963971967922,9.37871642600947e-10,9.51893875325285e-09
"VPS33A",579.226006547602,0.795453090156515,0.129988610444116,6.11940605749064,9.39247828085252e-10,9.52742768143949e-09
"COL4A2",5773.43033678608,-1.12903554632163,0.18453198949019,-6.11837302269833,9.45355663084499e-10,9.58387561943792e-09
"PPP1R1B",47.8239129140896,2.04595631863396,0.334411370856913,6.11808238873963,9.47081011147023e-10,9.59585525071468e-09
"LOC113249559",80.3922024465951,-1.65064417460293,0.269839505314328,-6.11713311837031,9.52737774692935e-10,9.64763151080339e-09
"ARFGEF2",1897.48624523559,1.02565208294855,0.167674391957585,6.11692740301095,9.53967982528401e-10,9.65454982318021e-09
"LOC113253800",124.011303214014,-1.23762267418034,0.202336912829335,-6.11664306267359,9.55670929779864e-10,9.66624178258716e-09
"AGBL1",8.58165260269177,6.5029125689059,1.06385280422231,6.11260556262728,9.80174275245045e-10,9.90840547426978e-09
"ADPGK",1129.64009876695,-1.04337412510753,0.170709844523901,-6.11197396387671,9.84062415807652e-10,9.94201582083861e-09
"PACSIN3",1005.49472762362,0.802650357722884,0.131327664164187,6.11181477132955,9.85044780484083e-10,9.94624735443024e-09
"SNX3",1256.38541113944,-0.788605474133315,0.129040385872284,-6.11130747015767,9.88181679644347e-10,9.97221649269452e-09
"PSMB5",2168.9133237307,-0.70392415203208,0.115214385766942,-6.10968975225016,9.9825004398856e-10,1.00680647293703e-08
"CLEC7A",26.8339459931507,-2.84125794669478,0.465288229589719,-6.10644707088365,1.01873398269824e-09,1.02687920014985e-08
"CFAP119",53.6155261518455,1.73531633078914,0.284293232336586,6.10396637488237,1.03468062649963e-09,1.04235805123964e-08
"RARA",962.327029789654,-0.732582480352228,0.120054764463985,-6.10206919836149,1.04704023290868e-09,1.05420765036156e-08
"PEPD",803.258235609533,-0.615438543117575,0.100860083961306,-6.10190393410421,1.04812367703335e-09,1.0546968585883e-08
"AZIN2",207.899292163668,1.20437398732417,0.197395783839526,6.10131566084142,1.05198917394182e-09,1.05798341424918e-08
"HAUS5",793.094910016689,0.752795375154264,0.123415893544584,6.09966312711838,1.06292236137343e-09,1.0683701411299e-08
"GDPD3",331.522775662056,-1.22513245522783,0.20090088483925,-6.09819342611714,1.07273894988544e-09,1.07762336172328e-08
"LOC113265172",29409.9230731759,-1.42883974577235,0.234330965707485,-6.09752851680715,1.07720907462253e-09,1.08149830301978e-08
"TFAP2E",13.7317607878767,-4.28710283417998,0.703103764600624,-6.0973970699974,1.07809492718891e-09,1.08177234024356e-08
"ADAM19",229.922696402244,-1.68073788000555,0.275696965957189,-6.0963234548854,1.08535692705678e-09,1.08767239161552e-08
"ERMARD",1667.65690615017,0.966834298388125,0.158594800748308,6.09625469325758,1.08582365667226e-09,1.08767239161552e-08
"LRRC57",495.781629279476,0.605256320086503,0.0992831942172153,6.0962615562338,1.08577706442681e-09,1.08767239161552e-08
"DAPK1",586.439610215833,1.82526896551704,0.299435546828661,6.09569900717725,1.08960264495018e-09,1.09083872282307e-08
"FAM185A",126.582316512224,-1.18840661761476,0.194979604878096,-6.09503039232113,1.09416661404631e-09,1.09478688990462e-08
"EHF",331.08567905992,-1.81784396955952,0.298311559060155,-6.09377650429212,1.10277596819396e-09,1.10277596819396e-08
"PROCA1",307.316673362623,1.15486091514635,0.189592819620011,6.0912692656872,1.12018951373681e-09,1.11955520483889e-08
"AHCYL2",716.379186882142,-1.13686149897485,0.186661835214536,-6.09048709752703,1.12567656702608e-09,1.12440245659368e-08
"INTS2",579.211610320045,0.763978036022705,0.125470835987274,6.08888934238228,1.13696667141108e-09,1.13503742932158e-08
"MRFAP1L2",1229.51227612853,1.03194041956284,0.169487252403128,6.08860197407859,1.13900896230556e-09,1.13643347567514e-08
"ORC3",357.417230823913,0.826862792355445,0.135813501656092,6.08822232158653,1.14171259015957e-09,1.1384874133512e-08
"RXFP4",274.566717316384,1.2094204455284,0.198652350409604,6.08812552700575,1.14240289592733e-09,1.13853253038495e-08
"DKK2",165.394747767874,-2.24851035567102,0.369398766952839,-6.08694602372098,1.15084746964151e-09,1.14630123245895e-08
"LOC130543624",280.778531126966,1.67762577475126,0.275633305492697,6.08644072149588,1.15448373879634e-09,1.14927456230995e-08
"LOC125280954",286.956571418694,0.738402276635536,0.121365372819386,6.08412646442751,1.17128128869937e-09,1.16533904991792e-08
"NUMBL",479.834359368654,1.33761771148912,0.219940197538492,6.08173370061205,1.18889914559974e-09,1.18220112224425e-08
"FAM234B",738.738380416279,0.912868403504789,0.150110498901307,6.08130950324117,1.19204934521909e-09,1.18466615670704e-08
"UBE2W",700.412763087651,0.817379055591685,0.134415163678661,6.08100331258571,1.19432825162668e-09,1.18626300738384e-08
"EFEMP1",1971.50269712278,-1.01403477269945,0.166772457611791,-6.0803491608902,1.19921119102178e-09,1.19044305520441e-08
"ARF6",2825.37594324251,-0.724601860204357,0.119178676992411,-6.07996227589018,1.20210826177384e-09,1.19264816303026e-08
"ATP6V1F",802.641821835527,-0.796576367546964,0.131026315489236,-6.07951436757303,1.20547080983407e-09,1.19531234795344e-08
"LOC130544076",38.9889020968287,2.34257571339386,0.385375126579693,6.07868944263436,1.21168771758668e-09,1.20080225802386e-08
"CAPZB",2317.12360353218,-0.60074289734872,0.0988293354832924,-6.07858885634497,1.21244790386373e-09,1.20088134136895e-08
"PTPN3",1207.63650922538,0.897501171829906,0.14767317346837,6.07761823458166,1.21980736062805e-09,1.20749298458132e-08
"HTR6",15.9632785384494,-3.12938920593154,0.515033689234071,-6.07608642181329,1.23151056564758e-09,1.21771212793725e-08
"WASHC4",833.177573032493,0.699858886343547,0.115182141986228,6.07610584657493,1.23136147552171e-09,1.21771212793725e-08
"NTRK2",1743.72523209849,-1.21444046797648,0.199899141471395,-6.07526605185674,1.23782321055533e-09,1.22326873831476e-08
"RPL22L1",1191.03079613451,-1.00885441563079,0.166136742943857,-6.07243405495023,1.25985841389442e-09,1.24434812564278e-08
"RALGPS2",856.75783452915,-0.938576881792722,0.154572905318139,-6.07206599281393,1.2627501614332e-09,1.24650673094496e-08
"PRR9",2141.79647777933,-4.22899415078402,0.6964972976011,-6.07180266937096,1.26482297966541e-09,1.24715785425109e-08
"ZFP57",33.3713284477857,-3.30749077244352,0.544722882551625,-6.07187779031856,1.26423130788648e-09,1.24715785425109e-08
"CHDH",304.672507614576,1.11885632262636,0.184275918306223,6.07163612538391,1.26613568544486e-09,1.24775515623125e-08
"ATXN7L3",993.875324624556,-0.518244516760506,0.0853573045250711,-6.0714723788904,1.2674276360685e-09,1.24833134914113e-08
"SEL1L3",289.058803739566,-1.43941627556964,0.237121816081756,-6.07036627567556,1.27618844981752e-09,1.25625912656326e-08
"LOC113253240",110.420855824532,1.11969821336667,0.184557241247764,6.06694273167804,1.3036801599667e-09,1.28260617744773e-08
"RAP1GAP",827.457203657223,1.37919032117267,0.227388265869092,6.06535397022936,1.31663351837427e-09,1.29462850135408e-08
"TERB1",129.267145639806,1.13917429783545,0.18790926933507,6.06236351121207,1.34135625403539e-09,1.31820366835883e-08
"PARD3B",816.404890191497,0.857025867883475,0.141400239337057,6.06099304995216,1.35283678753733e-09,1.32874620478764e-08
"LFNG",1172.80103304742,1.22822042433057,0.202697953219612,6.05936273564569,1.36661892293208e-09,1.3415363731786e-08
"STMN2",23.833922423682,2.64971206451104,0.437299654285061,6.05925945412201,1.36749662528223e-09,1.34165177522131e-08
"UBE2N",827.070909620558,-0.616961841621651,0.1018268559077,-6.05893048667724,1.3702959052507e-09,1.3436512626486e-08
"SCP2",2924.77891555959,-0.587730269460935,0.0970202032168616,-6.05781321800808,1.37984483050473e-09,1.35226325699103e-08
"DUSP23",215.699286001204,-1.13675754720681,0.187700870626642,-6.05621883058786,1.39358393768262e-09,1.36496983907316e-08
"CPSF3",456.944917744807,-0.793100596155751,0.131047451852205,-6.05201081704515,1.43048861621308e-09,1.4003396603528e-08
"COPE",989.608575806569,-0.710656542929397,0.117453397325564,-6.05054054723985,1.4436062173517e-09,1.41239743549099e-08
"SLC35A1",649.389714228015,0.83510369233749,0.138043395255528,6.04957369232809,1.45229622188023e-09,1.42011237208787e-08
"PREP",864.552853624085,-1.53185934718172,0.253256839111778,-6.04863960457794,1.46074013010985e-09,1.42757825561677e-08
"PXDNL",63.7415883981413,-1.5976270595722,0.264149318680036,-6.04819678337841,1.46475981794709e-09,1.43071448736946e-08
"MCRIP1",1042.65550905074,-0.661585581657917,0.109394240760435,-6.0477185732907,1.46911285447877e-09,1.43417267043973e-08
"BMPER",42.0805030813159,-1.59672648470533,0.264045102437159,-6.04717326686771,1.47409204060192e-09,1.43823795006213e-08
"SERF2",2637.66375222007,-0.987585135209863,0.163326819298345,-6.04668075612165,1.47860328350305e-09,1.44184242838833e-08
"ARL15",464.264880056286,-1.10908178205933,0.183429581433303,-6.04636271528863,1.48152358418801e-09,1.4430955442008e-08
"ITGB6",321.035006748861,-1.42838345241779,0.236235000034604,-6.04645142425363,1.48070847977068e-09,1.4430955442008e-08
"IL20RA",1270.27190858319,1.45059118353066,0.239918277180484,6.04618872967071,1.48312352531702e-09,1.44385715509352e-08
"USE1",201.336294796934,-1.04794799620044,0.173337443726043,-6.04571045743989,1.48753031469096e-09,1.4473489555841e-08
"PIP",1819.74402026357,-5.1042508147986,0.84434809960004,-6.04519725598534,1.49227313469148e-09,1.45116368194515e-08
"KCNF1",17.9304141958109,-4.47620761908091,0.740592022279278,-6.04409375799747,1.50252122890712e-09,1.45871835479707e-08
"RIT1",1656.62141588709,0.747412883182797,0.123660029231015,6.04409434342378,1.50251577395923e-09,1.45871835479707e-08
"TPPP",487.726237878467,-1.54346716043405,0.255365041341286,-6.0441599693016,1.50190440047063e-09,1.45871835479707e-08
"COL26A1",22.0605412926087,-3.10278762331554,0.513395085684298,-6.04366444057382,1.506526770319e-09,1.46180305091426e-08
"CSTB",2030.75293004006,-1.96679909598779,0.325466919579367,-6.04300768425153,1.51267446717826e-09,1.46696177723606e-08
"CCDC138",157.088306512224,0.8559703889638,0.141726591656346,6.03958917631584,1.54507103826787e-09,1.4975564978269e-08
"IER5L",148.051598312158,-1.45424475631512,0.240794545255338,-6.03935921709954,1.5472744280177e-09,1.49886902604349e-08
"CCDC113",91.1844097793799,1.50144290962392,0.24862751686538,6.03892492896063,1.55144398263328e-09,1.50208372427193e-08
"LOC130542250",26.6353947476913,2.10023739555534,0.347845705377838,6.0378419600553,1.56188920998985e-09,1.51136757435969e-08
"PNPLA4",82.1084726740308,1.25851445143472,0.208525788577868,6.03529405172239,1.58673479787059e-09,1.53456817437895e-08
"MAGEE2",36.3062785682374,1.82746287289894,0.302876164892856,6.03369655563822,1.60250857555489e-09,1.54897460890163e-08
"CEBPZOS",431.340266149029,0.944288120909763,0.156517436720801,6.03311771961997,1.6082616711675e-09,1.55368464674912e-08
"NFU1",411.612117173513,1.16423109599256,0.192994344889084,6.03246222919978,1.61480094477364e-09,1.55914861462006e-08
"LOC113269381",246.543591213495,1.7467563300071,0.289608897572902,6.031431853945,1.62513253851807e-09,1.56826622771154e-08
"RAC3",569.638550786965,0.99561411008231,0.165171663926703,6.02775371037085,1.66254141503611e-09,1.60348939756215e-08
"EIF2AK4",571.054157209938,0.946204369386363,0.156991793521913,6.02709446245222,1.66933445772495e-09,1.60916183390744e-08
"GOLGB1",2435.0967453345,0.978482818945644,0.162356089642795,6.02677005277988,1.6726871721006e-09,1.61151356919081e-08
"CEP295",907.758720781834,0.906022728956886,0.150394610380977,6.02430317590348,1.69839744458225e-09,1.63539088362666e-08
"GTF3C2",2141.9679185167,0.957230950150425,0.158915299382042,6.02352922514519,1.70654277772206e-09,1.6414430532313e-08
"HMCES",1175.04979142602,0.872109280868066,0.144782161147743,6.02359623557577,1.70583603351841e-09,1.6414430532313e-08
"DONSON",971.987726175302,1.02677373538028,0.170532929164599,6.02097049766401,1.73374360712884e-09,1.66579067315319e-08
"LOC123000869",163.107358643663,1.39345281820795,0.231431590500156,6.02101387799522,1.733278946567e-09,1.66579067315319e-08
"SLC34A3",69.0162239242497,1.8834074315671,0.312819417763614,6.02074975086848,1.73610997747571e-09,1.66715675203734e-08
"SRSF11",4800.24922826934,0.96530847692299,0.160349591210691,6.02002455780897,1.74390610502173e-09,1.67373261303065e-08
"SLC4A11",432.573711483187,1.53940600803195,0.255872455143652,6.01630217354853,1.78446333499125e-09,1.71172705774976e-08
"CCNB3",48.4437154956823,-1.59173190394771,0.264615059823054,-6.0152732993054,1.79583460759843e-09,1.72169912135319e-08
"EXOC1",1014.01675840158,0.913268799280057,0.151867203036653,6.01360123198979,1.81446532226436e-09,1.73861633756601e-08
"HOXC10",74.8083280825194,-1.49035143796978,0.247929220666086,-6.01119720364465,1.84158220677626e-09,1.76364221104726e-08
