"","BrownBear1_S","BrownBear1_W","BrownBear2_S","BrownBear2_W","BrownBear3_S","BrownBear3_W","BrownBear4_S","BrownBear4_W","BrownBear5_S","BrownBear5_W"
"IL34",8.87179461782255,9.16837969083718,8.76125817503031,9.31314071845077,9.04753831722918,9.18688309874905,8.92722086370202,9.54433160364232,9.14385024643861,9.19317398578966
"IL4I1",5.51953521626535,5.28716723503722,5.47244216321975,5.39379445141839,5.35324127946473,5.35856834848672,5.55842661890072,5.24300938195353,5.42085270801815,5.3784953449459
"IL4R",9.30015937732338,8.89120022463745,9.26088757600265,9.16110986906427,9.16342250839234,9.26770079982855,9.17336028421129,9.09161830425809,9.27615336301015,9.12106610225019
"IL5",2.90330910553146,2.95467621810876,2.81805236884053,2.78186686579788,2.76976010906795,2.68141459386538,2.65573395783529,2.79416767257406,2.79008864320863,2.91409428599123
"IL6R",8.99465493038793,10.3865499091731,9.31713151664144,10.3438201007686,8.99081979185949,9.98600485215925,9.28494360129254,9.9731808880095,9.22763596971423,10.4170428270396
"IL6ST",11.8704185444014,11.5930646052143,11.7105524946824,11.8583535006359,11.7382560361768,11.7217808007349,11.8244783246639,11.7949275441093,12.0514948999816,11.8809922549547
"IL7",4.54185763141755,4.52149280557178,4.60842674000945,4.24048289288731,4.11561217220218,4.32414012855164,4.48764382496615,4.49608213834891,4.6631706784603,4.2084053420477
"IL7R",4.35525429915729,4.06119772711752,4.11208099502281,4.31261214596826,3.76188526042603,3.50646481137442,3.74491205659069,3.75790381589248,4.09439976062735,3.69863485232471
"IL9R",7.53786752102805,7.86685801508719,8.04412164991057,7.56444782877964,8.05505671406342,7.56138929443462,8.00912520671692,7.84083954501597,7.97181302876112,7.64446732923019
"ILDR1",7.46738211315723,7.67284532788284,7.35816216735349,7.77049573478093,7.23494107192128,7.92833574973729,7.24684048471765,7.62551197953577,7.15982345955567,7.8494915899385
"ILDR2",5.34276948333109,4.86621135760862,5.72830431467398,5.10077111291394,5.35947345528762,5.74051979880504,4.9622230456711,4.59790424951918,6.21045341075851,5.47395587306937
"ILF2",11.3928528618844,11.2041050097498,11.5458610359901,11.5066444476532,11.5884421256875,11.400807885902,11.3637991322682,11.005496360842,11.349773813621,11.2608299186385
"ILF3",10.8125307414944,10.6830496538261,10.9482011717349,10.9615040263301,11.0431662774938,10.9872450272385,10.9601419406666,10.6327033204357,10.8740037067447,10.9657636210764
"ILK",10.6823547134978,10.2712692267005,10.6929492768571,10.1483081448145,10.7373868802067,9.9361585339691,10.722531096293,10.4717515821075,10.8777166004149,10.0808555633221
"ILKAP",9.61038692296687,10.0871247657274,9.90378786087609,10.4548100045356,10.0050858363475,10.5539599758381,9.93475541738227,9.82855323803638,9.93144455491637,10.2625381239233
"ILRUN",11.5663010782273,11.4530670934172,11.2891810739785,11.5251735369333,11.3062795448875,11.6852413436859,11.3498226173108,11.5578046628704,11.2806072220926,11.6131132680255
"ILVBL",11.1954517955889,11.5916269595212,11.0744200217449,11.7062654861843,10.9666207476648,11.6323533316896,11.0069539862236,11.2091997429244,10.9382412930417,11.5094060825076
"IMMP1L",7.96798148218101,7.79411852908018,7.73431233899534,7.62151143632226,7.79678406057378,7.44486648200088,7.82146890697161,7.700671094876,7.74105071428206,7.37853157955154
"IMMP2L",5.25783529765627,4.99868016817144,5.1232544245374,5.36587802694408,5.38284259829897,4.70534513532666,5.36242273346971,5.32520027976125,5.29953281166571,4.65243180524918
"IMMT",10.0083274275394,9.57816040270992,9.86080567876749,9.32868736643323,10.0180221237346,9.50887015549564,9.95328306081483,9.80393858319536,9.94153816362388,9.67097445989645
"IMP3",9.22708699883819,8.90583126463569,9.26326543858884,9.11532225116868,9.3273184122016,9.00673224646669,9.04624725878568,8.68663258279218,9.24731235061029,8.71062204934366
"IMP4",9.66244934908942,9.48961382535847,9.95754607965335,9.71141538397965,10.0397815690634,9.53094385450539,9.91421201494625,9.56788237124422,9.90261801084241,9.35516022281236
"IMPA1",8.95385069730906,9.57806912854853,9.03033902665025,9.52379137602282,8.89792280784598,9.60798643263557,9.13839238461468,9.48491124764688,8.99795065913873,9.64266830958688
"IMPA2",9.94526804189704,10.3328844208282,9.99782557899947,10.3372264706246,10.0409769131468,10.2640584911105,10.2395052612972,10.3690012490046,10.1375361837656,10.2135006752269
"IMPACT",8.81957449899788,8.6001530621367,8.59569877960236,8.5095846098697,8.81388848133255,8.3597312000215,8.48918797528311,8.71022548114667,8.51351585448499,8.60760751565835
"IMPDH1",10.2094854497227,10.0723210480863,10.0894071640629,10.2229047951423,9.96847799967352,10.3044279886157,9.87137769679937,10.1082351668079,9.85713349354102,10.3195468544472
"IMPDH2",12.2066768138803,12.1294759049624,12.3439228564516,12.3543650803902,12.2465357249988,11.7304035156294,12.3804135081434,12.0679417447779,12.3893149310893,11.6026072487655
"IMPG2",7.31712322329331,7.75643945058108,7.16900050681535,7.47375979246045,7.2062862654237,6.69445210113771,7.46078614463489,7.65847151029001,7.46599840972812,6.92673269837417
"INAFM1",8.3133417412429,8.44572872299326,8.28069433646297,8.52975718647082,8.42558368614938,8.71414943740032,8.31899165639342,8.35215962838446,8.24471668923077,8.72354847104858
"INAFM2",8.00743720336177,7.98669928805316,7.81968820739217,7.99425102936005,7.86161715647293,8.02493457118072,7.81718840047365,7.69696992586592,7.59737030435505,8.03530911180364
"INAVA",7.41209173575077,6.9345614343114,7.25087053641803,6.66039188372732,7.2373852950764,6.26941980109299,7.50781944280989,6.95467664229921,6.89856355293878,6.46843573465215
"INCA1",5.58188821673595,6.02996121038896,5.52549637482057,6.12659094593919,5.48041408670037,6.36428848290022,5.47245953138541,5.82815424095534,5.54678209868818,6.24501627760363
"INCENP",8.95358022208219,8.39358523642047,8.85990759038983,8.53886257194494,8.96556605199113,8.57030952201132,9.11945214996388,8.31973400115695,8.88343555108377,8.65236538471764
"INF2",11.1270390112138,11.3154158689447,11.2299476569721,11.3898297477028,11.3319908407655,11.4737722208449,11.1953833795126,11.4205781076726,11.3326715640919,11.5723304075512
"ING1",8.65252196532729,8.31655624873222,8.52203622587425,8.43610975750044,8.61370562588544,8.67147363306969,8.63741224238609,8.25709344549816,8.7131984514062,8.381348509733
"ING2",7.69212201020274,7.37477143000483,7.64651971409026,7.63574820407432,7.54464530199185,7.58858016507222,7.8552867320367,7.39376276130499,7.8279804387114,7.56554243984
"ING3",6.57878070830274,6.53468741291568,6.6203961946167,6.3543356696189,6.69345068001443,6.2114088321737,6.91782005732479,6.92421738538711,6.60141746702702,6.55695218576865
"ING4",9.55486857069399,9.53825002762093,9.32524211808896,9.45281558175426,9.43221922530774,8.96270699980965,9.64994697346859,9.33653098986195,9.53025952925977,8.97145495039915
"ING5",8.80287219592862,9.37855945943204,8.9870250848965,9.1446038149136,9.02775417130554,9.29760949840486,8.97935547055037,9.28381467559247,8.90782601708236,9.32682586951796
"INHA",4.30446347866168,4.50864027466915,4.77833436665001,4.47992112217097,4.56858972890574,5.00486890458463,4.4256530282145,4.68137716931212,4.47686909022198,4.44043410582311
"INHBA",6.6765087807505,6.30184438860829,7.1385964486363,6.68567464461365,7.18635790887768,6.74701625203753,7.12617633274225,7.521073567107,7.42805405164658,7.55755640015536
"INHBB",8.66537704746947,7.82526264706319,8.5618265239626,8.03777283740833,8.78584564481434,8.19641975256773,8.57413303516025,8.49590740857858,8.25041868613789,7.97343459619661
"INIP",8.62144605356341,9.33246890851703,8.47136502342875,9.29429086217004,8.41828444208632,9.48777655201175,8.64279521427504,8.87911917297006,8.40556046101166,8.88820417915977
"INKA1",8.5063881405284,8.70630164220334,8.09185891306224,8.8374730073557,8.27981301544573,8.46916382292935,8.23256191011913,8.32477396595466,8.16506938359585,8.28963030151711
"INKA2",8.72576276436875,8.68984181804159,8.83958052665012,8.784900390219,8.94934555891523,8.6727726320481,8.93053205909799,8.87120613895815,8.948515846066,8.80962888097093
"INO80",9.2880124800519,9.37249177658142,9.40602741289113,9.53900106799145,9.36353101167835,9.69531103344208,9.57594820418069,9.52398634996115,9.65563851790107,9.58822777164051
"INO80B",8.79053156569188,8.52293239714347,8.74674488688018,8.67050392078771,8.86135993754553,8.36494866193679,8.90358456635004,8.54823620853949,8.76283990751024,8.48662629057406
"INO80C",8.33440549558783,8.74092403395386,8.58586642270304,8.56577828356828,8.67563318361224,8.22300783542079,8.69601707415859,8.95490544546475,8.54652860479228,8.35607104376221
"INO80D",9.33685578151039,9.85404268530458,9.68324742847861,9.92920819579169,9.62020275428304,9.68089079289306,9.83315867622156,9.83230833048457,9.80890632996364,9.88908548053843
"INO80E",8.50695395255925,8.5646329386031,8.6898043140498,8.62418047225328,8.62751601762182,8.72770766055348,8.56728582719568,8.25082490722164,8.6330351668939,8.63502496450015
"INPP1",8.85944603829616,8.83995276171024,8.77171941510207,8.67401875030387,8.83718564132386,8.89601559169238,8.79599232163525,8.77200818184789,8.91376207953451,8.93895532576419
"INPP4A",9.58681016666097,9.34193984319911,9.72839880400215,9.46900180529262,9.61631276359669,9.54244681419175,9.78562863949569,9.76674959886132,9.61444454985621,9.29983155702631
"INPP4B",7.7685436061386,7.43597307179023,7.6948691352559,7.64861146218999,7.81758881482324,7.41227075225653,7.82521787543321,7.77591591110884,7.62929123576362,7.43712348111522
"INPP5A",8.47177990816916,8.33169427057584,8.40263457734466,8.30668427198612,8.50076376190893,8.46830351549336,8.59882407390693,8.46323214351596,8.39808284500615,8.33101749102506
"INPP5B",9.06684555007254,9.25937564602895,9.29272417377627,9.34319566612744,9.22269225454273,9.24704733640044,9.12151791884242,9.39322282818683,9.10516751274819,9.17034481906367
"INPP5D",7.19427225865131,7.01676088586332,6.9833773681518,7.10163907258716,6.82186777592785,7.22824197971514,6.74314740364858,7.01434521634798,6.64930572462911,6.98146977838556
"INPP5E",8.56035129015667,8.61221021581905,8.83821466571624,8.62879313898989,8.81112196237578,8.5865156485042,8.75005892619742,8.53724988653615,8.74079109937246,8.54326440664037
"INPP5F",9.53124858619045,10.0379347874688,9.75065516229092,9.94891727002721,9.75823055650386,10.0028451152975,9.72968401595543,10.226036857541,9.72720644652011,9.96803358061949
"INPP5J",3.08767593010685,3.01425524833165,3.21944960901595,3.20853687612512,3.09021180965184,3.00598288841659,3.09974741669208,2.97734899914616,3.22167834279354,3.26830941365681
"INPP5K",10.2402130937356,10.6583286557028,10.1185658547077,10.8106846724526,10.0745687124846,10.9085497818404,10.1998508950159,10.4664313041559,10.0349473703782,10.6751314571699
"INPPL1",9.3671984784712,9.82444206243714,9.58752617386875,9.94298961032477,9.55519676957182,10.0629015643433,9.59402163191159,9.64158030040155,9.53137645043883,9.90249940605991
"INSC",6.18996889981293,4.82407847409365,7.02380871654933,5.13589678893618,7.08295131853477,5.31781897663331,7.31771217813783,5.53533852111378,6.71298782360552,5.1167016735885
"INSIG1",11.1931007364649,10.2085217710435,11.0846509721802,9.65946522446506,10.4889763164747,10.2360427809598,10.6974228403814,9.72154351350681,10.5216715182878,9.99426100043083
"INSIG2",8.3576913851837,8.24934380117786,8.10601524250342,8.28037463278029,8.13540228170152,8.28811444844452,8.21225214107666,8.50416287440358,8.33383445892661,8.15185773434759
"INSR",9.64595500575962,9.90422803859285,9.59401103944236,9.38831025720863,9.63279340988155,9.58931648091535,9.94135913600397,9.9978492306489,9.83050556490741,9.72767901661379
"INSRR",3.25287333893828,3.59149233267025,3.27909847337728,3.48806887767648,3.40019809261275,3.19852690948444,3.15024878146797,3.25181822419736,3.48225925938674,3.08196487369884
"INSYN1",5.89725058915641,5.49547391944211,6.00775938524691,5.18984471736933,6.08579716562408,5.77151986115826,6.13602596269062,5.21526187331886,6.11036840251493,5.86118699771402
"INTS1",10.1173442286038,9.96447515336564,10.5084812468451,10.3687900285298,10.3892314057769,9.97161041908252,10.3358637794122,9.92440664970514,10.3895988954524,10.3430980767346
"INTS10",9.47212834828099,9.76183900104168,9.40964014841989,9.91827243404719,9.45898455581797,9.99110496358279,9.35391540694608,9.58718110951168,9.40107646034713,9.81222962721914
"INTS11",10.0649245883882,10.3101440748961,10.298798506302,10.3541969862179,10.178536942224,10.3212172668787,10.1753883080064,10.0919028487519,10.1554859735846,10.213237643029
"INTS12",7.15922376664061,7.38344922614969,6.93774960982071,7.43854439588193,7.12926721109907,7.66077023280384,7.14152290424046,7.19583703078923,6.99731192949467,7.47267481644114
"INTS13",8.46554472629713,8.52376908119506,8.49924838646524,8.6871329129271,8.44572700786388,8.48945548850763,8.34623037132346,8.75333868919077,8.55391134164438,8.54398934680941
"INTS14",8.21177716496728,7.73924311601706,8.14852695995817,7.86207505791022,8.29533083575082,7.772925280285,8.1155114414427,7.63584419808135,7.88995130937008,8.05724675540291
"INTS15",8.92965474917787,9.06593631208623,8.91067711491685,9.07814870010269,8.99687963205787,9.18991101700049,9.04718480498133,8.8620894950721,8.86639579098493,8.96845978500276
"INTS2",8.89000849434658,9.24239059110414,8.89071076693804,9.35721425364754,8.90323998421733,9.2422136186599,8.81085056461924,9.50845644511947,8.92190498552444,9.52110524051219
"INTS3",10.6577815300508,10.6773494274183,11.0880438719718,10.6688933754612,10.9301022898164,10.0756601162618,11.0917267636304,11.0938610058666,10.9277008822612,10.3579178841552
"INTS4",9.01456194536135,8.87454222615324,9.18835839270866,8.83636219873607,8.95654348444723,8.63781219404572,9.20188852871199,9.04026648880359,9.09403204766632,8.92987528944685
"INTS5",8.81911211334806,8.6344698787849,8.86869918792851,8.76631299783736,8.76741548090062,8.8743094866868,8.57155778752496,8.63331517930468,8.48433890027467,8.80257136296024
"INTS6",9.78571022845163,9.54207180537378,9.98955194731121,9.76178181140709,9.88679497317155,9.62492644667658,10.1182640866028,9.87422263770716,10.0932524610847,9.73224419818996
"INTS7",8.45337614232449,7.7684215731817,8.53293255092762,7.92905128776988,8.63247587972657,7.74233937943644,8.47303230439574,8.2400720971782,8.55694337895406,7.96434512620386
"INTS8",9.4429418934592,9.85547413847968,9.56202868974196,10.1353933663438,9.51726248106504,10.0795701739816,9.58848794589524,9.97662633262464,9.52182149964209,9.92026935472188
"INTS9",8.11565577906582,7.90878774122794,8.2723585251011,7.74584737613327,8.11779767380929,7.65657363518259,8.27434576901845,8.20871053392785,8.24154679998326,7.59075735126991
"INTU",6.68198052982909,7.22830693946747,6.817981493692,6.96839824679293,6.99368334153529,6.63551457289418,7.04192102586631,7.30797563859213,7.21030209796233,6.9040391435148
"INVS",7.64695673356796,7.85530644154943,7.78847852581734,7.56582872840753,7.8805481000753,7.43491964762355,8.03134449115192,8.16810357691045,7.81174112546395,7.33384207717552
"IP6K1",10.715355604643,10.9787040316326,10.8171052561381,11.2306769720974,10.7783110594388,11.4172026549217,10.8223683133115,10.8936778319125,10.7798043211298,11.2058387115535
"IP6K2",10.308252682168,10.1821810924197,10.2922370515663,10.1388995950716,10.2674137363093,10.1008432820834,10.5798757436484,10.0730844415544,10.4497033120703,9.88505529821215
"IPCEF1",4.07291972490137,3.70831493989996,3.91278599422174,3.55756458999631,3.77855466731622,3.66743020275405,4.11632529963967,4.08930830280649,4.14957928641855,3.81952770924829
"IPMK",7.69214884087315,7.48535145974646,7.48810746218264,7.53081109999716,7.31594162743462,7.78920710229745,7.46046357918866,7.71797208588283,7.57463778770362,7.86022972082127
"IPO11",9.05253505682614,8.79120358365535,9.10622981614709,8.8107467653925,9.19148754819048,8.71863605796001,9.05109260335873,8.94629559086957,9.02461348315574,9.03581101746803
"IPO13",9.67196105924867,9.30233898960951,9.88051559449621,9.29074723553338,9.76940311695336,9.39083459455214,9.70162794963614,9.29423726198262,9.62879487882703,9.45516811761855
"IPO4",9.9753251218636,10.192149744651,10.2226625819249,10.3901227947732,10.229576869432,10.2228056951374,9.90081247688331,10.150687662796,10.0382933600235,10.4174274226673
"IPO5",11.268872609323,10.9417323152613,11.165141118128,11.0125469506264,11.3489025482656,10.9434616536242,11.265675525874,11.121422661438,11.1236822046862,10.8944894464026
"IPO7",11.2970933023132,10.3821170134193,11.2231883684988,10.5435251647167,11.3296368616738,10.1394914094615,11.323502857194,10.9602819733482,11.2878817715048,10.5482940319674
"IPO8",9.62747359683182,9.31268279224916,9.55680036962602,9.16971700462803,9.68937064553102,8.97682148359792,9.73073588695152,9.52191000227983,9.67907389812557,9.18800249094066
"IPO9",10.2292669218967,10.4450850195544,10.4743607817926,10.442392526403,10.5134710505309,10.4960254424548,10.3781355868058,10.510500110927,10.4207773399789,10.5033818478716
"IPP",7.80575090770203,7.9701747737424,7.90147230788431,8.10357889481416,7.76822579545464,7.94247599714471,7.76199603151805,7.87762783819783,7.69499838061167,7.94163263756569
"IPPK",9.95095679699821,10.3730385483731,10.0607631976347,10.577971890053,9.79679057786654,10.2653955774841,9.86616336724131,9.8906203919583,10.0036921890776,10.4252480351912
"IQANK1",6.71059971721467,7.21760696574543,6.94900944257683,7.04257277872594,7.03018401851834,6.82416585631883,6.61119542528655,6.6733522108246,6.82766075947359,6.77402269085084
"IQCB1",8.09163076209079,8.57299599617457,8.05842181894021,8.73205274864122,8.31854003023843,8.47018707198563,8.06034013618454,8.64125774016491,8.45419935614269,8.33739841850427
"IQCC",6.77932611723399,7.21013206819857,7.00903084065221,7.39859106212915,7.01280468789864,7.49470707844661,6.94439398582265,7.23076752747628,6.52181169360467,7.18594903043375
"IQCD",5.84394324387207,5.11414906713541,6.02220066750854,4.83137592599194,6.06375252374927,5.18574815865805,5.97368769572579,5.22203784774064,5.94383051255841,5.10247398214701
"IQCE",7.19994194044851,7.59411606010005,7.54418937628302,7.62541734558997,7.63894384076632,7.51313411378818,7.50886166796378,7.46774124322664,7.66547737375793,7.57115605201559
"IQCG",7.16214035588846,7.39212703818974,7.4562818345177,7.65726122222954,7.16387024700335,7.31746951697564,7.11455474428506,7.46426887126683,7.2407106084768,7.22011523880732
"IQCK",5.33140905534076,5.60009916635165,5.15357088458,5.36924926527711,5.02790932213,4.90980622526365,5.08533346814964,5.45904165127973,5.08705306743942,4.94259676387889
"IQCN",4.98544645668175,7.26465010109378,5.15627337239936,6.45529492555879,5.34852248107389,7.85747849455123,5.34953685343054,6.9403106440849,5.02158020360206,7.99218195360748
"IQGAP1",12.8685959350155,12.9024959959113,12.7165185184649,12.8816059988291,12.7666133248742,12.8011542305696,12.7811723946683,13.1697973126288,12.8403071504802,13.0208611708104
"IQGAP2",8.78924108838574,7.43468107365446,8.84749090728896,7.66320815443417,9.0879776404454,7.74432247217316,8.86008628736756,7.90650801850736,8.26593372407329,7.64018455002278
"IQGAP3",9.17539522929352,9.47564777635351,9.76098828906506,10.5513411277799,9.53988224115399,10.2336789612707,9.64914214425212,9.50904202504466,9.6856383660796,10.0775618893657
"IQSEC1",8.5991042573885,8.91792000519414,8.48005654130947,8.82190947439124,8.48535146280854,8.91107069635897,8.61114835079354,8.77830843324382,8.46956751036708,9.07561023045313
"IQSEC3",6.14054382717377,3.69918342761952,4.51336345039306,3.64654536806386,4.89432280053031,3.74129152287354,5.8211351260123,3.63229904166933,5.05660604095051,3.78834215716413
"IQUB",3.18839929929228,3.22879197401628,3.24428468304984,3.43082663078415,3.27129128887413,3.36044931659622,3.28243832150432,3.26757572971977,3.12564038803715,3.35684962110324
"IRAG1",7.66021529994409,7.31822715805105,8.00424415408667,7.30001986733876,8.15227604970622,7.63744555825885,7.85272153546662,7.89586424186458,7.69368383709817,7.62294275665522
"IRAG2",5.32616135694191,4.75652183527952,5.14928436362251,5.11188828244377,5.48472202243435,5.1759661366616,5.23861563017147,5.09970359215675,5.36553508421702,5.183748315767
"IRAK1BP1",6.92359378571665,7.27675111498552,6.88562598371629,6.65130722927094,7.07591067017415,6.86588066049499,6.89208801214075,7.01899246964808,7.08488133247567,6.90789848359156
"IRAK2",7.27246731028483,7.99428821432167,7.40133140805253,8.04539826720734,7.40131821163912,8.43761507442353,7.38594314560854,8.16513074600739,7.6965921337782,8.34954887205455
"IRAK3",6.87185906659812,6.94641487712607,6.83897415687082,7.12323396455048,6.80928987553344,7.2138126985064,6.6721501121008,7.63427488497573,6.66004477397753,7.71019502516614
"IRAK4",8.74198213540464,8.73597217912464,8.38070549739093,8.77974982725284,8.77006365620631,8.84421493149186,8.65882431460387,8.87466454748104,8.57986296617639,8.87426156657553
"IREB2",10.5537824928118,10.4260150496681,10.5538127201606,10.4463006757474,10.5145307877702,10.3139625871669,10.5195222978433,10.1973525583219,10.3838965546105,10.3655779611807
"IRF1",7.56348820102892,7.86983252034381,8.03074102978405,8.39369778507332,7.8573797203211,8.39352630930439,8.14105734735211,8.15696353461729,9.42804993162831,8.42294512995999
"IRF2",9.39940603765417,9.2116354550633,9.57109974019903,8.92021032585983,9.50997265738421,8.91881358144273,9.56720607178271,9.38774654033947,9.41018010730313,8.78167691135761
"IRF2BP1",9.34437778424224,9.2868445585414,9.26596911949586,9.5423307323024,9.32210295573058,9.49928402063433,9.32937865017141,9.23945626022173,9.33607971762748,9.32752319857222
"IRF2BP2",11.6365599147851,11.3344630042047,11.6585654399823,11.5193962217052,11.5837259108842,11.6463980116909,11.5241581297618,11.4025457690365,11.6567495685869,11.5527278630443
"IRF2BPL",9.87476011077377,9.42899457217088,9.68218151230346,9.81608083762404,9.88461979095815,9.84882056299224,9.72182899324928,9.6126812880225,9.54907219543398,9.76220023337444
"IRF3",10.2334243315892,10.0429290201087,10.1980052442377,10.0368022193231,10.1528955007764,9.7722296291601,10.161611743484,9.96589182484825,10.2155901128504,9.82199961754548
"IRF4",7.43638762209511,6.86030602363465,7.62685203493901,6.52514326319667,7.32082824373194,6.25931493917437,7.4482598277069,6.30847217235551,7.86058902482189,6.51580145871807
"IRF5",8.2780816705828,8.60341788529517,8.35968910002261,8.63487910040605,8.44508981168824,8.36642073760551,8.30792684361277,8.05640019649755,8.37837983138703,8.23264428124502
"IRF6",11.7010785311025,11.694176022719,11.365069743086,11.6870680679805,11.4001319493443,11.734185428162,11.6623592736561,12.0026905115267,11.6597911472832,11.7954355864571
"IRF7",4.36800768958207,4.04214860044331,4.2465653444594,4.18905865657799,4.27651327111446,4.07076690530442,3.94119347201973,4.13516665274395,4.27029200783216,4.02124286650806
"IRF8",7.38401045588589,7.26466930339932,6.75767618041864,6.71139595632246,6.93944889105191,6.69126617280765,7.03966312893153,7.0973447228974,7.80729810046032,7.03028757369363
"IRF9",9.17707531402736,9.68041326099295,9.31855340873222,9.90347141285316,9.15032227578592,9.53254464163387,9.43558392023921,9.79997021949303,9.47335888094721,9.56781506583346
"IRGQ",10.2460489829707,9.99325344706212,10.1931549216199,10.4615519604301,10.1525307706306,10.6602967927635,10.2106145535184,9.80711395977824,10.1798995427758,10.7443287126991
"IRS1",8.68476570581877,8.56900318832682,8.65938978766502,8.65149258437198,8.61388634627666,8.59118041576826,9.16261529569237,8.71060267977418,9.21004516265628,8.71439794803883
"IRS2",7.89935157594071,7.83812794408149,8.02705438468641,7.80953869476981,7.79671241563381,8.128517843718,8.25442030256564,8.23546344366405,8.66326967386111,8.19484817954862
"IRS4",3.61757902540423,3.54442814699686,3.82902635882375,3.57878297772861,3.77091187567444,3.76645365937765,4.11228693060244,4.10091666723976,4.06094995589569,3.71626054415175
"IRX1",10.0117057757026,9.49822599800502,9.7415724321374,9.67303115588584,9.69762981535842,9.80220745719166,9.92856421450237,9.66893595015396,9.8651133283112,9.37001091950033
"IRX2",10.9781101209156,10.1633657955368,10.8593283786644,10.4941346332955,10.803227493501,10.6296242791788,11.0109374767797,10.5318105208391,11.0263723682775,10.4604449289466
"IRX3",9.55217673628784,9.38468574631599,9.35875177861867,9.34525329486778,9.22539903430937,9.45500815813108,9.402348338657,9.21763509706289,9.30493557959096,9.26477500497615
"IRX4",8.51103727606783,9.06644766098277,9.14958864543559,9.45113715893756,8.81327252552893,8.80719863472768,8.86856245975736,8.18504711522186,8.73147392450958,7.98207275223409
"IRX5",8.64571175100723,8.64129863394098,8.37166252355995,8.92704229194089,8.30969018244747,8.72647496075755,8.63734358764943,8.52452293279506,8.44787070864984,8.78035360583732
"IRX6",9.04848218848771,9.87488300737995,9.65223417399435,10.1993879820107,9.50805679492916,9.81796742811629,9.71571832876601,9.55476303039502,9.74273970660516,9.85257185832407
"ISCA1",9.96218641593086,9.63626131707241,9.72261682605852,9.30779114697211,9.81124034788647,9.37309621437373,9.54254611018104,9.77906888377025,9.64992347018043,9.48853170401872
"ISCA2",9.62632748425952,9.9468312812864,9.66079211949302,10.1175075924283,9.68829840345327,10.1392471438389,9.48259730659097,9.86261956381627,9.59382789797734,10.1428251010001
"ISCU",10.4623325986226,10.4817766186211,10.0014870149922,10.5142594180457,10.1201950979917,10.6849092249468,10.1426615579568,10.3391625569957,10.1166102033081,10.549536003117
"ISG15",4.4331666813998,4.57138154231392,4.73179483061722,4.64188298521261,4.6267618547901,4.65387586162895,4.49349643638717,4.50951832566891,4.52293630845142,4.81523281629435
"ISG20",7.27274635965483,7.61113553241033,7.12103561625647,7.58880286404852,7.1683455507697,8.03141230767198,7.05644300070561,7.35524282122594,6.67173014032596,7.87593989671682
"ISG20L2",9.27635871308373,8.52205218104128,9.14924207595906,8.38666813562623,9.0977362124124,8.69296378787474,9.0940556865238,8.39404352643434,9.05564431737448,8.46927082788045
"ISLR",7.75469955111131,6.58609839875387,7.78250522236621,6.93957104105497,8.21705011246791,6.91420942477053,7.8343026507833,7.27701110918277,7.56410423228466,7.23459581498424
"ISLR2",5.59578079152718,4.85985198553429,5.06094153547053,4.87399544298684,5.74745545558569,4.64133786827485,5.71699570944541,5.49164423081698,5.3640966378175,4.63717668138053
"ISM1",8.9817474812949,8.57372027098899,8.82196868660922,8.22629208741498,8.88399997408655,8.35309890060693,8.92625621616184,9.08750715438059,9.51712935135573,7.8622386643136
"ISM2",5.91513801990203,6.06116016998459,6.47026710586782,6.37141038619623,6.19714582775396,6.02521615765102,6.76539230166619,6.11435492128412,7.08640071517952,6.16820179860943
"ISOC1",10.372334615048,10.2431566204411,10.1218617833639,10.2872742338967,10.1466987652774,10.3036991174175,10.1711070582328,9.89619311879712,10.2909872377583,10.1284382699996
"ISOC2",8.29332936520833,7.88354842160836,8.10675977383417,7.8870202350334,8.21093497184908,8.17816679462818,8.01237006521704,7.7489952012149,8.12374018051275,7.81917535283968
"IST1",11.0319752776236,11.0454900946116,11.0516538206046,11.1350998344454,10.9820690547657,11.0721150966617,10.9873218238967,10.9568665726111,11.0386614841053,10.9933969009835
"ISY1",9.49895346186549,9.68570225096104,9.65150828662675,9.70534117302628,9.55620278743374,9.6771707496087,9.49825731358915,9.6562651585463,9.66878602084218,9.57036820844944
"ISYNA1",10.6878086572339,9.68111799161406,10.5760426683361,10.1004215222141,10.6922127778974,9.73772766970432,10.5524985367865,9.97290845643752,11.1782683629393,10.3770772009999
"ITCH",9.75685729173412,10.008742270355,9.64426753514299,9.8911900245381,9.67802616343823,10.0594597311445,9.74109326564943,9.95837848449533,9.77357861021078,9.98996438227346
"ITFG1",10.5721423903144,10.5204602559323,10.2383298597196,10.6883876574478,10.1996934146443,10.6870068385035,10.3635046431367,10.5565285374278,10.4454165559052,10.6123335696867
"ITFG2",9.73164238443426,11.0602936746295,10.2114332914716,11.3793938883122,10.1161686837887,10.77362787248,9.79628407141837,10.5435345265511,9.89458409264065,10.5844219664258
"ITGA1",8.77206669479423,8.20263471912458,8.59672704157643,8.15044434060758,8.91911226069863,8.60521354835527,8.87874359054222,8.71101799779529,8.7922111221841,8.62923511141762
"ITGA10",6.6838001384434,7.92144753830713,7.24818247996503,7.77774466543902,6.97081536457691,8.00782483453852,7.06539585003528,8.30805911278397,7.09908354858967,8.33681672054229
"ITGA11",9.03838360398989,7.75930090221435,9.15355567890144,8.05223759452537,9.21371067751796,7.54771737666255,9.1274832980004,7.69042882185727,9.05593230097883,8.00738413447733
