"","logFC","logCPM","F","PValue","FDR"
"AURKAIP1",-0.946312128045111,5.84201096407456,48.1970461883349,1.35530709346721e-05,0.000156733193585935
"CUNH1orf116",-1.30780120764803,5.80452665355812,48.0616398481951,1.37446801865227e-05,0.000158400562066765
"EIF3D",-0.762548584434357,7.09223897325095,48.0507046181827,1.37601634227107e-05,0.000158469633790238
"LOC125281012",-2.61906314685514,0.33498952543897,47.3475608767532,1.3818720817951e-05,0.000158815429414291
"LOC113257654",-1.21622879481339,8.55325687299538,47.9753267806472,1.38682998927346e-05,0.000159275612041799
"ATP13A4",-4.05144325967088,2.17107129144545,48.5089162014397,1.3889129065315e-05,0.000159405200179859
"UCK2",-0.871157154187157,5.68503398566269,47.9181734421061,1.39510853725486e-05,0.000159896482248585
"MRFAP1",-0.686995008010716,8.08316258095352,47.8737590322973,1.40155954436644e-05,0.000160525670997086
"ABCC5",-1.59843665530285,5.07105896770366,47.8476088846289,1.40557922607562e-05,0.000160875719645215
"AGPAT2",-1.2800703110768,6.08225018417772,47.7819369770767,1.41504167393451e-05,0.000161626408433874
"PSORS1C2",-6.13588896378203,6.44897626816689,47.7778046044338,1.42054922411026e-05,0.000162144576168266
"MED21",-0.875166082121143,4.18662606235951,47.7282869541297,1.42351655756748e-05,0.000162372288215979
"SLC7A5",-1.75376422853291,7.30111691695158,47.7012351777073,1.42700041906486e-05,0.000162658566539004
"PELI1",-0.931498574449599,5.50275611836018,47.6283604765451,1.43792148151477e-05,0.000163791615414837
"CHST8",-3.87605656018491,-0.305062928424061,34.2834747133953,1.4465545235167e-05,0.000164438488687579
"RAB7B",-1.44636601406014,6.10042107810788,47.5434263923861,1.45074885776181e-05,0.000164803096433771
"MANBA",-1.27307900290869,3.49223924943777,47.5299603800875,1.45382473359111e-05,0.000165040239471366
"RBBP8NL",-1.72192411495606,5.3535838286222,47.4649892861186,1.46290072476223e-05,0.000165957739149487
"FILIP1L",-1.29617711879635,6.30070442158912,47.456245112901,1.46405737902898e-05,0.000165976199405329
"PCDH7",-1.23122075144423,4.87302249893729,47.434559118693,1.46758788142741e-05,0.000166263568737831
"THYN1",-1.31949080962773,4.78785343930541,47.3878342289176,1.47481138713463e-05,0.000166742554866359
"OSR1",-1.29579020918033,3.033156436814,47.3277240484339,1.48590529210694e-05,0.000167543095698135
"RALGPS2",-0.941536547112316,5.72004763571562,47.1526447995882,1.51154302853377e-05,0.00016986041072332
"KIF24",-1.50174881580988,2.08770648130766,47.1831642097821,1.51433842465643e-05,0.000170044415335585
"SNX12",-0.872883460788267,5.85524001769707,47.1042936579832,1.51926611155975e-05,0.000170269965080109
"LOC113267954",-2.44613890040292,1.64433026740936,47.3991270711981,1.52183885472164e-05,0.00017044391036215
"TLE2",-1.12100924968724,4.94269732595787,47.0375066479996,1.53020589340198e-05,0.000171062528873497
"ATP6V1F",-0.800378279481326,5.62625874969021,47.0349164119427,1.53043546402182e-05,0.000171062528873497
"TGM1",-1.82999074136016,5.18299692077229,46.988970801212,1.5380857216183e-05,0.000171687790543476
"SLC25A11",-1.0997935212296,6.04527780202154,46.9417723501674,1.54557204272605e-05,0.000172408200009902
"SCIN",-1.00352539549817,4.69084233745699,46.9215833115789,1.54908705345275e-05,0.000172652133519611
"HIF1AN",-1.5090593218591,5.17968506366896,46.8586157349559,1.55943279100596e-05,0.000173144735219471
"CLEC7A",-2.82109627993315,0.808814128346969,47.0644095054533,1.56117953637682e-05,0.000173223502179113
"NDUFA13",-0.763712572444621,5.7478320303474,46.8155270722602,1.56637567539451e-05,0.000173648216134396
"TFPT",-1.09374820719305,3.48317691080272,46.8072130087835,1.56888362731004e-05,0.000173682577262588
"FKBP1A",-1.00626799383791,7.35332594232851,46.7650149394852,1.57477885496332e-05,0.00017415385496048
"MEX3C",-0.835663789034407,5.95431336474876,46.75360806833,1.57669417391628e-05,0.00017418641838364
"E2F8",-1.64973810142913,2.88754032048505,46.7697099813121,1.57715949814997e-05,0.00017418641838364
"CALD1",-0.848393532432557,7.93832628878807,46.7407662767944,1.57883574056055e-05,0.00017425629895321
"PCCA",-1.27986530029533,4.7771786280902,46.7304331172881,1.58079602207251e-05,0.000174357415935197
"MFHAS1",-1.03467959069031,5.90476714230943,46.7212195022473,1.58212639892251e-05,0.000174388968551861
"MRPS33",-0.915072310719895,5.86705238817991,46.6769852630239,1.58957772511483e-05,0.000175094712610109
"VASH2",-1.61761777915706,3.30855499159873,46.6810011194414,1.59077798197722e-05,0.00017511141411363
"LOC113249646",-12.103213462558,9.09217487804919,44.1342910962667,1.59491213263947e-05,0.000175321032434121
"MOB3B",-0.961970359137432,4.7045136303721,46.6427110017714,1.595590978888e-05,0.000175321032434121
"TIMM10B",-1.47440493939843,3.03512703958002,46.6111577165443,1.60311405325684e-05,0.000175889629272904
"SERPINH1",-2.66850127468898,8.48463031789193,46.57675249589,1.60660426526358e-05,0.000176156826169642
"SMARCB1",-0.658288594119211,6.11267540636441,46.5508264717062,1.61105097999731e-05,0.000176466365381758
"COL26A1",-3.08383052482587,0.560515445865348,45.2422908464288,1.61154085398635e-05,0.000176466365381758
"TM4SF18",-2.65507800578151,1.7660362137944,46.8654621954952,1.61319530598996e-05,0.000176531772049321
"CDK16",-0.634181485940631,6.74640270808185,46.5262088611995,1.61527694595062e-05,0.000176620921384775
"ARMC6",-1.29169122003498,3.79176126756762,46.5269818436308,1.61612532412681e-05,0.000176620921384775
"KCNJ8",-1.75359536340978,2.75704937057829,46.5384161772287,1.61727618813849e-05,0.000176631099187212
"MRPL41",-0.94859965893717,5.05290670081079,46.4638512161957,1.62625039777813e-05,0.000177495133284294
"PTH1R",-2.32069409313421,3.44847311193883,46.418011372125,1.63693449298596e-05,0.00017842799672567
"SESN2",-1.80541700168038,4.20156771910596,46.3604487057293,1.64502946707537e-05,0.000178959915769978
"CIT",-1.75456525706006,4.62736995624087,46.3428401269604,1.64764527032781e-05,0.000179127788862006
"CUBN",-1.76536197406031,3.4684120646168,46.3316800834061,1.65089903606386e-05,0.000179309985791889
"TUBB3",-3.99616242733743,-0.0515718925341847,34.5403761345717,1.65271827937708e-05,0.000179329061386081
"SIX5",-1.34502653881611,4.97836839130524,46.2828945620288,1.65800978133832e-05,0.000179669729646778
"CHEK1",-1.14800262630031,3.65165057407188,46.2622182260144,1.66249261720035e-05,0.000179921997502454
"FAM83C",-1.74854269296999,4.76083112388953,46.2038482905438,1.67231254091461e-05,0.000180867533165369
"HDAC5",-0.823601354090828,7.65361137058828,46.1773869044801,1.67662523370206e-05,0.000181099384072385
"TET2",-0.933679122674289,6.25719583981016,46.1401048569752,1.68334727304583e-05,0.000181508477641468
"ADAMTS5",-1.93304197929247,4.24880723651792,46.1395063819481,1.68438071907936e-05,0.000181508477641468
"LOC125281757",-0.952213401557418,3.74053785841212,46.1368695964715,1.68476040687631e-05,0.000181508477641468
"BEX3",-1.72090677029687,2.4278411730054,46.120581219914,1.69334450261119e-05,0.00018215905071739
"PLEKHG1",-0.974879222959222,5.62370197519417,46.0005134423846,1.70878324945119e-05,0.000183400641434286
"DSC2",-1.71611827169246,8.19124755070638,45.9649101016454,1.71532290922323e-05,0.000183616520904607
"SLC2A9",-1.26821286168177,3.69279298846578,45.961778219648,1.71697192186832e-05,0.000183675298675715
"LOC113254340",-2.35257587954583,1.42012894805195,46.3066718831653,1.72129774516885e-05,0.000183973988246567
"RPL22L1",-1.01263921200121,6.19463203932795,45.9290271115647,1.72196744493314e-05,0.000183973988246567
"PRSS56",-2.48626725833927,-0.0798995501147982,43.7819033911985,1.72675249968126e-05,0.000184349709879109
"TMEM64",-1.12081317288487,4.45008706906122,45.8877842439227,1.73007161545608e-05,0.000184374240384503
"KRT34",-11.797169592779,8.53153493900865,41.8516411127097,1.73013015559324e-05,0.000184374240384503
"GSS",-0.747833835996767,5.46468468857001,45.8760509690364,1.73183249450199e-05,0.000184437951694444
"PLEKHA8",-0.888841523645676,5.11372744079674,45.8558485094579,1.73579845908324e-05,0.000184659891950454
"GCLC",-1.47912282532595,6.71030702171641,45.7978373044794,1.74648679738302e-05,0.000185500492684029
"PTK6",-2.97252575127325,2.87115017935586,45.8698683427081,1.74736376424922e-05,0.000185500492684029
"CCDC115",-0.632038341427411,6.36634493196379,45.7588624493151,1.75384969474269e-05,0.000185952609857195
"DNAAF4",-1.8208306455416,0.548230711119967,46.3214706378296,1.76012679029664e-05,0.000186499728877941
"HMOX2",-0.844054844834848,5.56376590312527,45.5559486075491,1.79278583457517e-05,0.000189785561161263
"CCNB3",-1.59248212895386,1.62851729923285,45.6515401482699,1.79435123590226e-05,0.000189785561161263
"GUSB",-0.754529604660958,5.21261266346205,45.4881197306989,1.80617654191634e-05,0.000190606175301524
"FARP1",-0.67956992430342,6.88743802013431,45.4484875998334,1.81379004515731e-05,0.000191101517494875
"CHN2",-1.40796048876516,3.13898055284138,45.3324412244239,1.83908451199208e-05,0.000193515263174264
"OTOP2",-3.97226242006513,-0.227641929850622,32.9182290684122,1.84383596517453e-05,0.000193893052786206
"PPARD",-0.661687425170479,6.01175336825325,45.250198761637,1.85333982496033e-05,0.000194402774729979
"TMEM26",-1.84505987874446,1.04573053833244,45.496559625457,1.87763525357294e-05,0.0001962117090076
"ACTA2",-1.23591497282526,7.26441982779346,45.1165589520392,1.88054943105642e-05,0.000196310668315178
"SRPK1",-0.7910076351943,5.53686114501178,45.1000709810039,1.883956397722e-05,0.000196310668315178
"SLC1A3",-1.7193662714961,4.61567223934474,45.0796876068529,1.8886432467452e-05,0.000196623775420188
"TST",-1.7682573730182,3.9776994435387,45.0308470048683,1.89942343542535e-05,0.000197499825331058
"CD164",-0.793083655171597,7.7674842869578,44.9141804797109,1.92265369215598e-05,0.000199326939760769
"RARA",-0.737436966180667,5.88833814433369,44.9118637428447,1.92315285881983e-05,0.000199326939760769
"NCCRP1",-1.85882693225863,5.43675915203353,44.9118004666768,1.92339760670847e-05,0.000199326939760769
"LOC113266288",-6.69131341237335,9.74162506937084,44.9082443184694,1.92415729621151e-05,0.000199326939760769
"ETHE1",-1.1349960783816,4.03390951761015,44.8846725214623,1.92964608656926e-05,0.000199529729925783
"PSMB5",-0.70796444246954,7.05834152150943,44.8743030525883,1.93108051518045e-05,0.000199548969820535
"ABHD5",-1.38736720497121,4.62002581394325,44.8703603457405,1.93228386841771e-05,0.000199549834995098
"SEC14L2",-2.7249564042014,2.97853284486812,44.8333836718236,1.94944019943331e-05,0.000200700998090856
"ADPGK",-1.04729222485126,6.11930893354861,44.7638536320553,1.95464965293259e-05,0.000200884378894806
"DOK7",-2.88892444631869,1.74080961998045,45.1748762934567,1.95505818234531e-05,0.000200884378894806
"DNAJA1",-2.6552264441744,7.83565966600584,44.713285662032,1.96554245611023e-05,0.000201253217341326
"ADAMTS2",-1.47701032956878,7.25240041916249,44.699779129018,1.96846398413181e-05,0.000201294427869058
"FAM89B",-0.727278877076744,5.67390694655196,44.6245032991081,1.98486055517387e-05,0.000202351565389795
"LOC113259854",-1.22977973701069,4.94184050169513,44.599661694818,1.99054427405318e-05,0.000202683529465939
"SNX3",-0.794401543204163,6.27280616425005,44.559426249819,1.99914326362825e-05,0.000203063828219757
"COPE",-0.715831646260928,5.92809478497943,44.5007136706319,2.01214403279419e-05,0.000204136046194594
"TEN1",-1.23528721952765,4.43964932992425,44.4942950138623,2.0141914260264e-05,0.000204219688058378
"HNRNPA2B1",-0.954658922248418,9.05192285760686,44.4166929323695,2.03090298068037e-05,0.000205290852750494
"CNPY4",-1.28198889701643,5.06950830846688,44.4012051894545,2.03464026540986e-05,0.000205544209268477
"ECRG4",-2.52417663929247,3.40506103220511,44.3867687572918,2.04215285452346e-05,0.000205727359792466
"SPHKAP",-2.08936259229151,1.98901142231464,44.4626803629437,2.04233167709371e-05,0.000205727359792466
"NOA1",-1.34176729796209,3.60569996059866,44.3705761224613,2.04261310579022e-05,0.000205727359792466
"IGFBP7",-0.930950115167687,8.51277024061099,44.2917890448517,2.05918437189795e-05,0.000206872432781425
"ARL15",-1.11175722423354,4.83876390826776,44.2524471687443,2.06845750621869e-05,0.000207454485863939
"CHSY1",-0.8495911677221,4.9465743069126,44.1557880555046,2.09075576959468e-05,0.000209188319930866
"TOP2A",-1.26027988943877,6.12433933498487,44.1478412371698,2.09235963518384e-05,0.000209223434418772
"ENTR1",-0.664995241969248,5.15249595963216,44.0708530010439,2.11058081676216e-05,0.000210666999755597
"SCD",-2.63654169794272,9.55089007915083,44.0623363442162,2.11234043535393e-05,0.000210716684169505
"HM13",-0.836030189232874,5.35385588547303,44.0375387883054,2.11829128050773e-05,0.000210859683215158
"MYH10",-1.56230138151741,5.66260478128279,44.0025535014684,2.12669050086066e-05,0.00021151640663414
"B4GALNT3",-0.801602828201842,6.85263005769475,43.9913004458003,2.1291222927034e-05,0.000211632221225321
"CETN2",-0.703801984709374,5.14539328111732,43.9703956178699,2.13433140825099e-05,0.000212023796468669
"HIPK2",-0.796642719180928,6.78260888741702,43.9583361648753,2.13696150135618e-05,0.000212158859162585
"FBXW10B",-1.80111183612936,3.06894578612412,43.9537867262737,2.14181252229214e-05,0.000212514125429331
"LOC130542108",-1.10993511466317,2.64900777542745,43.8863391333244,2.15814905443603e-05,0.000214007904156932
"PPIC",-1.68553496881123,5.17846654891919,43.865668480546,2.15945444417476e-05,0.000214010265657415
"PSMB2",-0.815064468109881,6.05514521802244,43.8265809440167,2.16863660124242e-05,0.000214571283737639
"AHCYL2",-1.14060257191333,5.46342603590881,43.8066098156927,2.17371636073581e-05,0.000214913496198504
"LOC130543551",-1.45850043254872,6.73593785692935,43.7732980359104,2.18159404080827e-05,0.000215437249482302
"NPM1",-0.83660286367487,8.41252661262429,43.7611687967294,2.18455112765038e-05,0.000215531623542405
"CDK2AP1",-0.804133544054126,6.21396852320803,43.7551505921671,2.18603127700221e-05,0.000215531623542405
"CLEC11A",-1.63092230407347,4.79853297297473,43.7502357898808,2.18763203857238e-05,0.000215531623542405
"LOC130544246",-1.45034361994191,1.26815953698999,43.8139538845674,2.21014274595128e-05,0.000217228803499943
"CP",-1.36299228983503,3.31398089376513,43.6522209689636,2.21347021201184e-05,0.000217427876884621
"HES1",-1.20992870537536,5.94453725815214,43.6323441695511,2.21632914766724e-05,0.000217452881532874
"RAB5IF",-0.863173752201703,5.37371837652647,43.4802273921557,2.2546290879495e-05,0.000220741324187969
"IARS1",-0.747573701004942,6.17458124799116,43.4755374658463,2.25571079984554e-05,0.000220741324187969
"EFEMP1",-1.02037779223443,6.92252158245526,43.4651399582398,2.25834590737876e-05,0.000220741324187969
"KIT",-1.59313051038695,4.45250200591062,43.4638264495715,2.2592825631726e-05,0.000220741324187969
"SPSB1",-0.92915926219005,4.09648323703304,43.4556005469899,2.26159613680365e-05,0.000220741324187969
"LOC113249300",-10.3097459574328,7.55208572793371,42.3135389356172,2.27126102094909e-05,0.000221282309153027
"SRMS",-1.84031629689904,3.7398465942861,43.380984702138,2.28162526018831e-05,0.000222032984964363
"RUNX2",-1.57867197461906,4.31780917030021,43.2755729257992,2.30795016054218e-05,0.000224072440295895
"UFC1",-0.688104169932482,5.32769003038544,43.1832283755584,2.331351935842e-05,0.000225819292207805
"GDPD3",-1.22659189019614,4.35541539982763,43.1768566002696,2.33378032449011e-05,0.000225923464571944
"MCRIP1",-0.666314183438093,6.00342869780223,43.1102075693682,2.35068228063739e-05,0.000227070393081562
"SMARCD3",-1.15552613342302,4.19065027306447,43.1119419168226,2.3510671874844e-05,0.000227070393081562
"ALDH1L2",-1.59171982554431,4.2115613720049,43.0532606041239,2.36695120777715e-05,0.000228104161742637
"SRM",-1.12248452882531,4.79131538633412,43.0494355568572,2.36722509326851e-05,0.000228104161742637
"FAP",-1.44885600299329,4.75711391775771,43.0016057330426,2.38017497358122e-05,0.000228559757813874
"NTRK2",-1.21816640890134,6.74432286541034,42.9725963824912,2.38764926497792e-05,0.000228882635337923
"ARF6",-0.729324803148986,7.43991055872531,42.9283759487904,2.39966940741825e-05,0.000229771097674755
"NCKAP5L",-1.03645515434215,6.08953471037435,42.919945656811,2.40198069801233e-05,0.000229860605593742
"ALX4",-2.80718448496327,0.280802982343469,41.5241814829719,2.40607180803523e-05,0.000229988512434919
"CPSF3",-0.797528172919521,4.81666254985688,42.7913437787668,2.43767878098825e-05,0.000232079805950529
"BCL2A1",-2.35892625994805,3.76149791082174,42.7102219480895,2.46298214531518e-05,0.000233689425253513
"PPARG",-1.45359234959754,3.78125369281741,42.6903221817686,2.46708474279795e-05,0.000233945758773328
"SERF2",-0.992392660639369,7.34160379385373,42.5275359176311,2.51193859872093e-05,0.00023752470362424
"DNAH10",-2.42740626805991,2.81138414480612,42.5566919317968,2.51421582648762e-05,0.000237605490019903
"DHRS3",-1.46775424412564,4.89304092729599,42.5136724245281,2.51626337389826e-05,0.000237664491406828
"NTM",-2.21202781445355,1.15126059278592,42.9014506720685,2.52130472478198e-05,0.000237871568356691
"SERTAD1",-1.91796590608489,5.39856356455192,42.4239686109892,2.5422443672702e-05,0.000239576403437049
"LOC125281295",-11.5320309512096,4.84917066494557,50.3650128762647,2.55135360580455e-05,0.000240299232167683
"PXDNL",-1.59860413128254,2.01050161437338,42.4306090431379,2.55459306782959e-05,0.000240468712737803
"TLE3",-0.784229727163278,7.19608499963152,42.3622039980779,2.56001719460738e-05,0.000240707923044756
"STK25",-0.653171342155587,5.65610551519419,42.3464235160647,2.56467926450517e-05,0.000240875022710753
"LOC125282268",-5.34101921410156,11.9071976533185,42.2641840746638,2.58902462531155e-05,0.000242557603557464
"CDV3",-0.925795363782049,7.308212179101,42.2358798594224,2.59747407512834e-05,0.000242740767746479
"E2F4",-0.740146474867738,4.86372371813066,42.2363981686313,2.59762711517431e-05,0.000242740767746479
"CXCR4",-2.35658253199576,3.61031474532327,42.2080257210538,2.60950469139385e-05,0.000243658653303714
"RPL7L1",-0.699582012388649,6.35394393846474,42.1891301602642,2.61150290493052e-05,0.000243658653303714
"DUSP23",-1.13987683828543,3.73968001538678,42.1407775542632,2.62755873347094e-05,0.000244782705005813
"SLC36A2",-3.36456517796752,1.99554657646661,42.5697784317972,2.62827348988217e-05,0.000244782705005813
"ORAI3",-1.41522081595821,4.71287494865423,41.9364207136348,2.68926817935668e-05,0.000249350856896597
"SLC27A4",-0.909142369571102,5.87754798403031,41.9068797593629,2.6980730803712e-05,0.000250028426021747
"TSPAN9",-0.844202649776062,6.13687666384896,41.8691931364866,2.70987594784944e-05,0.000250982908780576
"GALNT13",-3.12588525880626,1.31834738695696,42.2699451179647,2.7205520426459e-05,0.000251561345476201
"LOC113250880",-3.3744414258686,-0.69349085597992,30.8344666116549,2.7529379824792e-05,0.000254125546541847
"NDUFB3",-0.852370534016882,4.74910462956743,41.7241429876439,2.75621971131735e-05,0.000254287916902146
"HOXC10",-1.49058544801815,2.23468192046214,41.7440675976125,2.75979985861866e-05,0.000254477624732595
"ANAPC7",-0.866936444078193,5.40868029945829,41.689517348982,2.76708111843334e-05,0.000255008209694914
"DPP3",-0.942081425519207,6.03413730000285,41.6485514335974,2.78023164522384e-05,0.000255530575629599
"DPYSL3",-1.72687846716681,6.01324404982761,41.5321045841377,2.81828306974097e-05,0.00025858521418464
"PADI4",-2.41562020866504,2.55086321569322,41.5394920784682,2.8330101179876e-05,0.000259366425220806
"LHFPL3",-2.73465931604685,-0.562412154949352,35.0579877847918,2.85329071415624e-05,0.000260794207091927
"NIT1",-0.816436472467581,5.19870740217209,41.4017715174646,2.86174794360522e-05,0.000261138409345702
"RASAL2",-0.974216222030579,5.84299700283631,41.3932391543125,2.86431208222026e-05,0.000261229642058963
"COL4A2",-1.13471706062562,8.47144190579202,41.3823790076469,2.8679341950922e-05,0.000261417211374698
"NFYA",-0.826949654571126,5.63686972706038,41.3665813652147,2.87326445148833e-05,0.000261760191355175
"P4HA3",-2.27599885514295,3.18240141055603,41.3622576955535,2.88102921740074e-05,0.000262324465111096
"LOC113263400",-1.5235907576425,1.82884471471407,41.3837397683077,2.88737780066435e-05,0.000262759247374899
"LOC130542446",-2.7721790274415,0.553276340319008,40.9869947835719,2.91523968539734e-05,0.000264612084312672
"FZD1",-0.951051424310531,7.03003320451655,41.198637605033,2.93036855675705e-05,0.000265624481027343
"TPST1",-1.10235706539533,4.53420239649355,41.1041242871767,2.96361650714123e-05,0.000267944948850846
"TRIM16",-1.62153807314742,3.49372890569515,41.0473248488536,2.98542993014111e-05,0.00026947942920771
"PDZRN3",-2.03668980374372,7.4594538729252,41.0328925339445,2.98804601936677e-05,0.000269569856712078
"HROB",-1.50151139156555,1.81185475659163,41.0725019802871,2.99484476418376e-05,0.000269942568032764
"MRPS17",-0.911339956348338,4.11382807354583,40.9524001397391,3.01757286016098e-05,0.000271496019611218
"SEL1L3",-1.44341616795325,4.15990612946645,40.909742808297,3.03296029210575e-05,0.000272130093288943
"VMP1",-1.08331350261454,5.70612498902574,40.8598593845138,3.04969365689364e-05,0.000273212630775037
"SPC24",-1.27742652470222,2.84044270010191,40.8512854366715,3.05741429073624e-05,0.000273757432927638
"LOC113249559",-1.64943323651269,2.33496016281691,40.8645267541239,3.05919437632754e-05,0.000273770026207361
"ATP6V0A4",-2.02778133038778,3.57057906356556,40.8255818285958,3.06531403593671e-05,0.000274023977977019
"TNFAIP6",-2.00385125833533,3.40255025495841,40.777173729494,3.08354348047933e-05,0.000275506113325438
"NNT",-1.05303100797323,5.95616526174501,40.7151295582634,3.10236879204991e-05,0.000276344131545886
"UBE2N",-0.621720922333167,5.67007373939058,40.6909469363355,3.11127802494621e-05,0.000276946864278128
"HSD11B1L",-1.15220141813535,3.38902998345227,40.6839756402001,3.11603039423288e-05,0.000277222118025012
"SSTR2",-2.98244212024181,-0.481671339747019,33.6504327566145,3.12250239549715e-05,0.000277536493909753
"LOC113255947",-10.7469050291083,6.27557997840463,30.0823155311699,3.12703077335743e-05,0.000277609180671429
"LOC125283744",-2.3113025170782,0.166113601038426,40.3089089783614,3.14178633924467e-05,0.00027877093559536
"PEPD",-0.620076224053643,5.62831938410742,40.5883506474662,3.1493942883466e-05,0.000279297584817312
"ANXA6",-0.809193632875216,6.07285100007682,40.5814756835916,3.15195769372081e-05,0.000279376547385583
"TMEM41A",-0.842124747824614,5.47459074463173,40.5411505884026,3.16712054125006e-05,0.000280422830956175
"FAM185A",-1.18655081089066,2.98007229633228,40.5062387114108,3.1839510976803e-05,0.000281614403496628
"AMMECR1L",-0.648555918755246,5.90618400752817,40.4836905526445,3.1888290509823e-05,0.000281896539557192
"DDAH2",-1.03152628634438,6.10938961953774,40.3674835135725,3.23329656721315e-05,0.000285248027876352
"LOC113255891",-11.7984621087039,6.25951548139707,31.1062523305467,3.23984052475752e-05,0.000285649930955258
"B4GALT1",-0.806202846453033,6.81485042013901,40.3413915260129,3.24336955424442e-05,0.000285810175125739
"PREP",-1.53313834387784,5.73148203477683,40.2782188967864,3.26826861238963e-05,0.000287700672421162
"PA2G4",-0.791195490123025,7.31804320919434,40.2645884087546,3.27326113877845e-05,0.000287988344343843
"CLTA",-0.669352714365236,6.74153692269381,40.2544564566389,3.27723155642541e-05,0.000288002666267196
"LMO3",-1.58382109081891,2.50462386879492,40.2743865553263,3.27859793145661e-05,0.000288002666267196
"AP3B1",-1.00139924459037,5.55621866988044,40.1537339384043,3.31700750764633e-05,0.000290917585977868
"SDR9C7",-2.0975087337229,5.18103759666742,40.1044461499528,3.33719470648891e-05,0.000292074498970956
"ZFP57",-3.27974372504488,1.10837752692035,40.1187089273712,3.33973651834194e-05,0.00029214384557251
"ALDH16A1",-1.15891169162169,5.04089008733516,40.0504590227092,3.35869624431011e-05,0.000293341362885641
"WIPI1",-1.24966987641943,4.82288014716445,40.0014572390777,3.37855649384685e-05,0.000294388366109303
"PRRC2A",-0.629943627864342,8.14281297712569,39.9981012843845,3.37949875939597e-05,0.000294388366109303
"HAX1",-0.764686333606833,5.21621861687725,39.9648146760879,3.3934059582061e-05,0.000295291746201583
"LOC113253800",-1.24101184008451,2.95158014171354,39.9669902111367,3.39632012961546e-05,0.000295391405439837
"CKAP4",-1.19855385212759,6.25031363531692,39.8431806437235,3.44311711716274e-05,0.00029852862273884
"BLOC1S1",-0.867288765531967,5.15137156944921,39.8083485556521,3.457964790556e-05,0.000299660373832354
"HSPBP1",-0.610896195671789,5.01247591580584,39.802424164881,3.46044133408334e-05,0.000299719449366482
"ANGPTL1",-2.65065979604534,3.16230153477634,39.8139704024977,3.4662459178491e-05,0.000300003883987313
"COL5A3",-1.04214944464197,6.62979250869401,39.7619006889688,3.4770366191293e-05,0.000300630384002251
"GFRA1",-1.06036559444299,4.74402997705865,39.7602277239566,3.47815978137822e-05,0.000300630384002251
"ITGB6",-1.43458855582222,4.31129552686033,39.7329706943173,3.49033990336615e-05,0.000301427038306272
"BOLA3",-1.2311484185425,3.95342883964294,39.7322689180799,3.49098683804018e-05,0.000301427038306272
"DNAJC2",-0.707409867752705,4.89355637308278,39.7136674630304,3.49773836991245e-05,0.00030185391751508
"COL6A5",-5.89263675428003,1.82335513504139,31.2205078737224,3.49973692210205e-05,0.000301870386684825
"BICD2",-0.840051215053505,6.87573697991011,39.652094121097,3.52348680309935e-05,0.000303480875908551
"CAND1",-0.629744837372035,6.72986122483613,39.6469585390284,3.52567758106826e-05,0.000303480875908551
"CAPZB",-0.605475063086158,7.15397366530514,39.5917754093652,3.5493093724897e-05,0.00030504332069586
"TOMM40L",-1.41329246207636,3.17864750729919,39.5655226246079,3.56441928939618e-05,0.000306184350378738
"MRPS34",-0.793469521838258,4.96487370876381,39.4863101947284,3.59538848912973e-05,0.000307948354902452
"CAPN12",-2.93991176467218,6.47379476648444,39.484849743123,3.59601947457801e-05,0.000307948354902452
"SLC52A2",-0.875573692313839,5.10915901063568,39.4636612283581,3.60527845885081e-05,0.000308424923075562
"RAP2B",-0.744251210876193,5.41477100738664,39.4336673257065,3.61808806865627e-05,0.000309203954239975
"MFAP2",-1.85847011909924,4.57363004475852,39.4274584268485,3.62170175840986e-05,0.000309334552860761
"DNASE1L2",-4.9765812976246,6.34789847936892,39.394084423172,3.63841153530299e-05,0.00031022497594702
"PAF1",-1.130701097228,5.31840389005065,39.3863089492269,3.63932407856884e-05,0.00031022497594702
"ACAT2",-0.856219527225872,6.00504515029642,39.308052660681,3.67378881931824e-05,0.000312843444639446
"IER5L",-1.45839915389408,3.20468542047506,39.3114289887001,3.67617774300244e-05,0.000312887319726798
"ECI2",-0.672353678028467,5.0370853541382,39.2547388457225,3.6981178579223e-05,0.000314147095461198
"RAB6B",-2.35140514805672,2.00509144079329,39.3634476572632,3.69850404022226e-05,0.000314147095461198
"FDFT1",-0.736509853413543,5.97544200358567,39.2376271356572,3.7054650172252e-05,0.00031457834429407
"S1PR3",-2.13796804565966,4.27513583203814,39.1888909670349,3.72946062438075e-05,0.000315972922204638
"ATP6V1B2",-0.7329462681626,6.23094100355234,39.1681469807862,3.7370226477935e-05,0.000316268782872536
"PROM1",-1.45892200445726,1.29593964318183,39.2937337704269,3.73747427213613e-05,0.000316268782872536
"HSPA14",-1.11378802058686,5.61693864657541,39.1534835020688,3.74374811750987e-05,0.000316541011717961
"LOC113254224",-6.97065988818115,6.5870721108217,39.2012369343243,3.75341050227931e-05,0.000317197378428958
"EVA1B",-1.16321325966136,3.48554497855597,39.1271045615791,3.75808725219117e-05,0.000317271481417292
"PPM1G",-0.595650610984119,6.23495964549202,39.1046847297929,3.76612469024703e-05,0.000317789369390779
"CNPY3",-0.87067011354539,4.23743550031565,39.0718649529353,3.78241860434527e-05,0.000318877261476686
"LOC113244203",-1.08974922888198,7.28737644121732,39.064359035444,3.78474598626739e-05,0.000318877261476686
