"","BrownBear1_S","BrownBear1_W","BrownBear2_S","BrownBear2_W","BrownBear3_S","BrownBear3_W","BrownBear4_S","BrownBear4_W","BrownBear5_S","BrownBear5_W"
"HEYL",6.29283301180387,5.18538149459484,6.45425221034131,5.2226052068734,6.5216812115512,6.21448149999598,6.65306190373798,5.07737155310327,6.54595658504111,5.54782322283339
"HFE",3.62182235998274,3.2258061595624,3.54783216643473,3.10913560306041,3.53684338863193,2.8409307724652,3.5247509147746,3.83137618722868,3.65226511957668,3.31349526903457
"HFM1",0.298644411178924,-0.0403963369514776,0.440708528815392,-0.0034308941461272,0.718418087842835,-0.30571015367874,-0.116944035805014,0.212650564927012,0.319425483297937,-0.660204293909248
"HGD",-0.145462485201964,-3.03584213991832,0.369888497742834,-3.03584213991833,0.817676381920617,-3.03584213991833,-0.32367796299632,-3.03584213991832,-1.97487657016455,-2.48443252769577
"HGF",2.36198497487929,1.98148016551309,1.69723407847759,1.99999894188063,2.38394233896184,1.36965122747156,2.31751356144629,2.49875447179249,2.23013083447078,1.4801285304926
"HGFAC",0.0488624672407957,-1.45434819890606,0.369888497742834,-0.0034308941461272,-0.623089957757249,0.987581851768874,-0.565072128913427,-1.0967757714335,-0.477948508474642,0.263522870383417
"HGH1",4.90251106714715,4.00065062479242,5.12003725378573,4.16327683017309,5.39991361907887,3.99844351465,4.70074613952564,4.13080869627541,4.31167100117888,3.4471386057053
"HGS",6.22782308420081,6.45955203400654,6.36744948088492,6.55328053489432,6.15492044706815,6.76818978455265,6.25235974016796,6.11368863648736,6.16555432624673,6.75675080682055
"HGSNAT",5.89325262157959,6.42350502060699,5.91787184212933,6.6690940626158,5.80032123365324,6.63364870574321,5.71268111244726,6.4186879760022,6.00819341138581,6.67456248864185
"HHAT",3.92395255628626,4.1036469884437,3.49888809819665,4.06156281435107,3.72759265848476,3.98806920101827,3.62172222511346,4.2447828809759,4.08834890527172,3.97036198258793
"HHEX",2.94162866594193,2.41850203334236,2.65503637103451,2.22898510436543,3.32543240428368,3.07459538499211,2.48549559618611,2.69118500425759,2.50721290631876,2.53558259316313
"HHIP",2.12386980053087,0.351765928069724,2.71340851233777,-0.419995386258418,2.40004743260723,0.466378056950311,2.53229947513976,0.794820123337342,2.14627965447605,0.623845299917725
"HHIPL1",4.61849302442516,4.42658690348497,4.53220657750123,4.12758358954286,4.65871195304778,4.61218247765214,4.38306400380285,4.58663470325102,4.83127633557291,4.98038876871074
"HHIPL2",-1.38589634283092,-2.45261287665326,-0.50002839757995,-0.837071393352943,-2.06418856856203,-1.51058116929574,0.731870258145983,0.282641231942661,-0.125500061001739,-2.48443252769577
"HIBADH",5.25746604807149,5.36623501439701,4.90521115393064,5.48686786789204,5.21542014861809,5.58640243319921,5.32890081590355,5.42364999630306,5.3686515400452,5.62119801649336
"HIBCH",5.88213500728148,7.23158588942082,5.25388864293386,5.58600782372697,5.60226607107066,6.1062289981823,5.68187436751725,6.40207832621,6.20623916153477,6.52208261287515
"HIC1",3.34477323716187,1.94211036664569,2.62494006420867,2.10860614416606,3.8202708697048,2.3834988148341,3.46166564478176,2.54220513221546,2.60468430221686,2.88507432297453
"HIC2",2.48466145599983,1.74050123939782,2.46425242599966,2.17005081782697,2.67615258004398,3.00426954006541,2.75911299028357,1.9292706216781,3.33950523713471,3.28016521703999
"HID1",4.29356702185111,4.53262645283715,4.21116538853999,4.02322733075219,4.23593512016707,4.42104665510537,3.92625948976547,4.05783560414861,3.13717421664321,4.18815850613109
"HIF1A",7.12993010856535,6.51354767530324,6.68348620258249,6.54315597511055,6.79646240978971,6.32911306249159,6.7885601291406,7.04730763588575,7.01349735760274,6.85764143510696
"HIF1AN",5.84335361899256,4.29437453598408,5.77871897301411,3.95794855887945,5.80788586833611,3.59221639508244,5.74615655891455,4.9885414566975,5.52415603675632,3.95987525829261
"HIF3A",1.18451122746903,3.21640790423312,1.33776298677898,3.0986393652832,2.05828846896609,4.25359203818983,1.90828931115854,3.80783267607569,1.50453928620319,4.04667297197703
"HIGD1A",6.97111297147403,6.36410104371267,6.34454681341723,6.3520236762981,6.38068476631965,6.66979746549772,6.09302263859591,5.96063394295848,6.3513879343185,6.69880805547412
"HIGD1B",1.1425337250584,-0.23294832824836,0.750486177582699,-0.304048152725003,0.718418087842835,-1.51058116929574,0.677383187248004,-0.0203382582462312,1.12104586031201,-0.0389556571943909
"HIGD2A",6.15447416491417,5.99788079272357,5.66777313915585,5.48686786789204,5.62642426038742,5.36876727188756,5.50152835001351,5.59677333961495,5.69250194427438,5.39662673223425
"HIKESHI",4.91814609891631,3.90150879444873,4.91767847533152,3.94921196393985,4.61108056586135,4.09344805211677,4.96379141740716,4.17288410839752,5.01683850122735,4.08336630523611
"HILPDA",2.96590258506139,3.50975430328966,3.20545867879117,3.21981874661293,3.60789813139608,3.04487449317283,2.68509922012612,3.52702527136544,3.1693926971114,3.07196012955249
"HINFP",4.55890065402165,4.85075755083086,4.55233517089706,4.99535065416939,4.62827286238018,4.73876582224506,4.77235763348526,4.35853373302356,4.61827402753686,4.54457785808663
"HINT1",6.98082374640922,7.15555845910962,6.63664812709712,7.04036750535003,6.70219057097068,7.20520210458336,6.52487987705874,6.72359034764982,7.06006715155452,6.83163529011014
"HINT2",5.2099858432485,4.48645716170581,4.86714942193522,4.30240512894794,5.26352704562533,4.4759043475562,5.03458979867122,4.69005811675521,5.25063614487425,4.59627458998374
"HINT3",5.40012927542659,5.64546507410912,4.62636066307655,5.40830062312445,4.82897865697338,5.06872839880778,5.10465900998548,5.68017808718668,4.7800317311712,4.83015667858749
"HIP1",5.0288615918352,4.88081433192112,5.55058433580817,5.19330839073323,5.82438974985466,5.22266743566516,5.555396594356,5.08718389513075,4.9749177246167,5.11407910690808
"HIP1R",7.32023433060731,7.79815852321697,7.08064627087659,8.05267204665682,7.30140295466206,8.21631905831303,7.27318782848023,7.76921154070542,6.80115708249647,7.80143131361716
"HIPK1",6.82947156680691,6.90440101409807,6.64838409589226,6.98124383707342,6.69077988630301,7.01966737708114,6.73787612894994,6.92303950717325,6.67124534587637,7.14075988592716
"HIPK2",6.97858859280349,6.4952061280483,7.18101903329426,6.30600435199374,6.89918447893329,6.09055562541392,7.28576299966614,6.52448443531005,7.2477953507695,6.18765926970702
"HIPK3",6.52905954501882,6.46377805468627,5.89756011861415,6.87185141502646,5.87135466863973,6.65757550985306,6.16161552378868,6.63898102519172,6.1906260047025,6.74534693392924
"HIRIP3",4.51536287099864,4.83855728371486,4.72896287771661,5.04812627273105,4.86713336506405,4.42104665510537,4.28169737135088,5.14938724741387,4.62215912414048,4.67852079061065
"HIVEP1",4.73959224432787,4.50201167276854,4.77422757041436,4.55936741060205,4.73687633420864,5.02118714934204,5.19470337838004,5.05754435764996,4.82791608003555,4.70387925353401
"HIVEP2",4.90878542758788,5.65419276207322,5.35131269976854,5.50883473841109,4.74635570569428,5.73649079101404,5.48971873994897,5.84249835974338,5.83321991781101,6.20995538403842
"HIVEP3",2.55034633077098,2.54402303859787,2.95028436648961,2.32215540284232,3.20226152935002,2.74561328383931,3.00015964072065,3.33450039788031,3.0704949186784,2.86835022915845
"HJURP",4.16317654128783,3.61721500751548,4.40072086353304,4.34076501002284,4.43859403297353,4.71641006994489,4.92339177308826,2.94967266605721,4.56679197549305,4.32927252650796
"HK1",7.99807731675459,7.91750722452246,7.59704593993297,8.0839379146906,7.5846521656646,7.98743710923536,7.25178830793109,7.52758802470592,7.32877794653019,7.87809724937078
"HK2",5.61106521076319,4.72052715453684,5.37410905295073,5.57847365318248,5.03251949538406,5.63292430658589,5.28402199027224,5.27274726020553,5.8146660744197,6.17013962041508
"HKDC1",0.725659478623963,-1.45434819890606,0.295411726295836,-0.196730199694529,1.40134373948798,-1.103183114546,-0.702826651244285,-1.50491437695328,-0.617568633294392,-0.0389556571943909
"HLCS",4.51946877951086,3.71388768017546,4.77422757041436,3.43534646625239,4.60414586853779,2.73324330835376,4.603642909908,3.92735919470642,4.53004290018552,3.66937211201832
"HLF",3.72498395743009,5.15618635089697,3.35962063330023,5.44811901283041,3.66232512117953,4.91292688857605,3.03307904575614,4.36257924156266,4.40031047119776,4.56201674435128
"HLTF",5.94454026928841,5.84007691017737,5.68974701435493,5.75594339080482,6.13941489892915,5.5725822426973,5.79974736857793,6.22453176349412,5.86962675443038,5.76064404370713
"HLX",2.67337248845872,2.18790964878732,2.71340851233777,1.83274871334793,3.43890967278175,2.66975063820068,2.74593530259442,3.14081539076323,2.20962049207594,2.81698228149117
"HM13",5.98221577486317,4.86886665746394,5.76066625284982,4.65559522429835,5.74780218074863,5.00584270792308,5.35517292635161,4.8910829285888,5.64173340404948,4.94360666420443
"HMBOX1",5.69150896839662,5.94338064395863,6.00223975402687,5.71013697458348,5.89569653106989,5.73649079101404,6.2633839751751,6.05114578070283,6.26581383910938,6.13269927420034
"HMBS",4.68945267672032,4.77595863942499,4.80475293815657,4.74243676779574,4.61453545439779,4.38591716080697,4.72613259572182,4.48638653284734,4.80246154952091,4.3535100140844
"HMCES",5.61874045818276,6.35127707203592,5.68063187200557,6.95093020255805,5.57237664682478,6.57766835844446,5.68533000521021,6.26291475458317,5.821440566752,6.47037889777169
"HMCN1",7.08215146151097,5.16109342127994,6.84396284643938,4.8958047519582,6.82134252558558,4.75974405700067,6.84140100520433,5.15872334869546,6.75147442443271,4.98038876871074
"HMCN2",4.22984436356811,2.64555368136739,4.97248536149794,1.95415841564409,5.97846779553122,3.35851181637042,6.31671894036429,3.3262383082976,4.59474114068621,3.19330714522018
"HMG20A",5.76424705078134,6.01152976087293,5.91631951438542,6.08588155488737,5.97444009726877,6.09781065396771,6.14162948776744,6.15275903923821,6.11819718883945,6.11508585540821
"HMG20B",6.17153415550833,6.34912861702357,5.92097149571055,6.37938040095004,6.05293211698174,6.76781080204811,6.00864462790677,6.17363245354188,6.12779379478172,6.63267507029033
"HMGA1",7.59139808224044,7.22925143774424,7.32486245001864,7.61121911318545,7.66181816889388,7.62942896861855,7.47734195257004,7.52848855063164,7.4569393556052,7.43336003519135
"HMGB1",8.67133148611119,8.44516023948525,8.76872598066489,8.55223565714309,8.92815118298397,8.57538365893255,8.7191507549649,8.23371296662338,8.9064547152643,8.30766803061083
"HMGB2",6.38909701967807,6.63226735132767,6.33295767905832,7.06045065152418,6.60653956474351,7.22907518947565,6.47383978064903,6.01690349675824,6.73273022329442,6.82983677540128
"HMGB3",4.84804764958783,3.95334622949047,4.68223187111174,4.46445789932999,5.30367496530834,4.55006649886727,4.64682110833458,3.15953776283832,4.95040448895573,4.30462087772084
"HMGCL",5.11006372376545,5.15495697096408,5.08730159605797,4.90787886284528,5.37466741138218,4.90053440561166,5.03864816062979,4.75459198956063,4.64525252523342,4.00647662398276
"HMGCLL1",0.575996777032792,0.714225662896024,0.918704201686372,0.468379638804426,1.03951388426859,1.60509363715941,1.62130873389444,0.841945462484603,1.47046451536384,1.38926423108741
"HMGCR",6.72223009542651,5.78868608570719,7.02411472537905,5.60837709969419,7.2879427763876,5.7822397911888,6.73036850935696,6.28546375398621,6.35722720029363,5.7934968338793
"HMGCS1",8.12071273834624,7.91260535166062,8.42353965705721,7.47583469837446,8.39714130423687,6.92426977236616,8.34295399333646,7.74887867816852,8.35401175514661,7.09027158758289
"HMGCS2",3.22919629846875,4.65941668014804,1.37440448083169,3.53990656040736,0.817676381920617,2.74561328383931,0.0638446221615105,5.98445625510119,-3.03584213991833,4.63633828818375
"HMGN1",8.16282853366601,8.16810280156027,8.2523121480959,8.22934263324358,8.26392122503082,8.13661660295304,8.31324927448015,7.78700591141295,8.61824582623681,7.76047620540761
"HMGN2",8.48653585546644,7.91949951868642,8.36471284595319,8.17402084186093,8.4708274020125,7.93574261860341,8.34745966192946,7.50603364134148,8.68622083790928,7.55831248209839
"HMGN3",4.70034453538893,4.55889161361986,4.9784484551684,5.19083992137521,4.70157582545808,5.06626490366866,4.8666889447378,4.10206085170807,5.1220998296285,3.99625007397076
"HMGN4",5.83601398935669,5.97298244634939,5.76757014228659,5.99683603690394,5.91543890358498,5.78374005214409,5.73869201765476,5.79539137544381,6.02882809418113,5.74393277764902
"HMGXB3",6.12108841590805,6.04244082919796,6.16141371981863,5.94797269654187,6.16202103175656,5.90587693235259,6.21040185743123,5.88811571466728,6.02882809418113,6.33491937961765
"HMGXB4",4.09877676079124,4.93911212074754,4.45304944328251,5.4460504823771,4.51082349882003,4.97990029788751,4.71264876452986,4.85420632597252,4.53417266381219,5.09743193285159
"HMMR",3.56733659321745,4.33836157861253,3.65596404318092,4.75251502823009,3.52220263086302,4.08373713107231,4.07066002625653,4.12128958908407,3.79677005481906,4.83733573576943
"HMOX1",4.46940938844089,3.42661636798329,4.24618696825017,3.78871250204636,3.90170836522981,4.35395623595119,4.30434746884491,3.6644522961549,4.39123235035471,3.95460317204601
"HMOX2",6.29043226211534,5.17571527706622,5.9711770811059,5.09903923021494,5.87279796857686,5.1171350091637,5.64862627279982,5.02728309342869,5.75222009507355,4.98556763035073
"HNF1B",1.24527256704457,2.35995476015488,1.93657073094533,3.00619655925154,2.08841643461373,2.09532663346764,2.03287178682682,1.94013978820697,1.93763905218348,2.82278098905535
"HNMT",4.99387631526504,4.2581930198074,4.67122938756027,4.14043278574469,4.98926143323629,4.45910169288794,5.01961069503894,5.20000389593636,5.10831621785184,5.19455001612273
"HNRNPA0",7.12117574456177,6.4091395913101,6.9868841813917,6.58182237965712,7.23056020752469,6.3444433098815,7.03055891487745,6.45039437081406,7.21408511327075,6.35606702731341
"HNRNPA1",10.0731367451778,9.65177519612693,10.1269629454345,10.0197074236989,10.3156034828772,9.41933278209682,10.2609590971896,9.56496504420221,10.4039161139376,9.10353456703454
"HNRNPA2B1",9.09963537850429,8.73415210518084,9.29117829646261,8.58984319174534,9.57457181809196,8.21103203895519,9.50364465161983,8.49060916009325,9.70993515503885,8.40751125638158
"HNRNPA3",8.52673812095596,8.72258073999306,8.7565237013427,8.82330278882313,8.87935276597192,8.61346071457417,8.72975309497975,8.49141760398127,9.00207780122094,8.59453380003981
"HNRNPAB",8.28030158449417,7.32199547859547,8.22999180075124,7.67000296716754,8.45212223663999,7.89641226131209,8.19262072736659,7.38471999488046,8.23933351299752,7.57623091359353
"HNRNPC",7.18847811385097,6.34482208470102,7.41115898086773,6.68409057476102,7.68171726328004,6.60550593541205,7.57138604324607,6.05989231627876,7.48814164239516,6.17070810381145
"HNRNPD",7.48571521355842,7.61135199014621,7.50503023060768,7.94839357122656,7.9589829088486,7.63109676192802,7.27318782848023,7.26501446300452,7.69871354474292,7.55025246440483
"HNRNPDL",7.55185442298478,8.17221022318961,7.49622499306478,8.5385892220681,8.12078510827893,7.82753256586709,7.45903677307011,7.37923941299796,7.91446516353359,7.74567199357419
"HNRNPF",8.16282853366601,7.8981664271288,8.29385214021406,8.04961004565885,8.23783641718622,7.91706616407729,8.26916904002205,7.71011334293144,8.3488922735487,7.77662462193032
"HNRNPH1",9.01182830088189,9.31732936184554,9.43193288447681,9.80899332530884,9.55053674299428,9.26269648839237,9.41601344377736,8.9882549789531,9.53016269634637,8.97889278839432
"HNRNPH2",6.15579365803764,5.79974118671791,6.14294908780248,6.04409847474431,6.16555826171706,5.70040700266367,6.19593839729466,5.49541091045128,6.2293465800927,5.72702566812175
"HNRNPH3",7.37167439140995,7.33399524688441,7.91004425983576,8.09899128438041,7.96998212889742,8.14632033269881,8.12710976240649,7.60561147510199,8.07117967451458,7.90857859699663
"HNRNPK",9.18966831001874,9.23827332540444,9.04173055641384,9.28826829157353,9.21140234071551,9.29007158883837,9.1181914899328,8.81861871126919,9.24928402513305,9.07373421467821
"HNRNPL",8.5255903151802,8.56026009301173,8.56226270833453,8.98332284450551,8.63270638106578,8.59563405716638,8.61598281944805,8.13871792323308,8.75246659897216,8.34529416436605
"HNRNPLL",4.97904495619391,4.49036153976425,4.82970646525297,4.81154939703207,4.73370265185987,5.27587503102287,5.14913283141859,4.96212337974105,5.23929792901768,5.18445175375649
"HNRNPM",8.22912039829927,7.86095279953665,8.45542147655027,8.28247625627513,8.42790365863994,8.23398674848554,8.43640555578697,7.76003969247722,8.41896281211354,8.22441736043804
"HNRNPR",7.05412171858221,6.2009436513082,7.14103946859344,6.81247446663404,7.33503767183501,6.15341365546873,6.92196976409618,6.03729318314695,7.1709742894918,6.42440086292604
"HNRNPU",8.53601451144406,7.9851319859686,8.69244142667133,8.56074440044131,8.84795932552083,8.35321317305461,8.75155124988998,8.27923091209623,8.67065383745258,8.43663759398936
"HNRNPUL1",8.14707517437718,8.07627266199217,8.1526638678562,8.26086878362284,8.31192686915321,8.32115695635101,8.3377481562905,7.96185106060049,8.31328917883938,8.35708024083722
"HNRNPUL2",8.03188461057998,8.19062525964398,8.00712418908168,8.21968832494943,8.13288177742814,8.41599053355141,8.13849956697004,8.24608343741696,8.0477197760407,8.34963109771645
"HOGA1",5.17657499154014,4.61897356728002,5.11463263392873,5.05899511945034,5.45298291191367,3.83440476560636,5.40002843083059,4.97407141511133,5.46913644482378,3.74461175328798
"HOMER1",4.30312542046815,3.61721500751548,3.77036737399316,3.22947218509677,3.80825239658374,3.30936043512586,3.70579429048404,3.3262383082976,3.60593208132465,3.12923709404156
"HOMER2",5.60528185924394,6.59195365391349,5.57243247284117,6.10107909612732,5.21769360999151,6.2905869707836,5.19712611836497,6.43894523390524,5.11935362231486,5.95797366494907
"HOMER3",4.95195811849958,4.52122190684094,4.49940502810868,4.76915723717062,4.63509282265286,5.15704096876894,4.57784565021619,4.927040377189,4.24772459814706,5.00099359713112
"HOMEZ",4.65347528611205,4.34268741023419,4.67857369186662,3.52822156255065,4.59368091888772,3.64269378366972,4.44451226831903,4.39157475426359,4.28741049355144,3.85342475626071
"HOOK1",5.08534865588236,4.45083395865158,5.0424655452334,4.5478396032634,4.85550056377252,4.48883911142547,4.83281269769047,4.47895218045395,4.27265591823198,4.35751030069743
"HOOK2",5.81021991895406,6.90220458168074,6.00953808497085,6.84580646565554,5.88286083989625,6.20695294966447,5.81560165259979,5.69789754752203,6.08057193160792,5.90838924780689
"HOOK3",6.36875906340187,5.84313344520085,6.02690489928994,5.96685166862702,6.15729119378565,5.96525939683998,6.23418999342419,6.17708218214477,6.28432060587155,6.0560025425379
"HOPX",8.05981696390693,7.85982142398715,7.44869196857484,7.79797068185477,7.36534499187613,8.41599053355141,7.01553768223206,7.4098614179555,8.15032530905307,7.83266010583671
"HOXA1",1.86458754577746,1.74050123939782,2.41233599212377,2.40967197203363,1.88602996250052,2.12403622142419,2.79793889184232,1.61342152851065,2.79567693824423,1.4801285304926
"HOXA10",2.70976174144768,2.88977472129825,2.45572839152852,2.83338971156291,2.43172809881036,2.65670976709313,2.79793889184232,2.80852514616875,2.97650646230929,2.81116017275723
"HOXA11",0.575996777032792,-0.133462300160947,-0.0481675294953258,-1.20197472842249,0.817676381920617,-0.30571015367874,0.809926529401302,-0.199599388508681,1.43556542965929,0.193638781489198
"HOXA13",-0.145462485201964,-0.580668554378583,-0.793213544966489,-0.0968455678343696,-0.383704747489002,0.581259619493452,-1.44163423719852,0.0615772520068784,-1.37015158606893,0.726395731671693
"HOXA2",1.26497067241228,1.75355568388795,1.81307755129223,1.82843567366697,2.04810435818893,1.79560047420976,2.25990414930146,0.818575201805601,2.49030766218561,1.53767347761145
"HOXA3",3.14665787618141,2.82322756452951,2.5006740270859,2.7260550639484,3.00050961203557,2.59652159285637,3.14100834398564,2.56344937825985,3.0065409019813,2.67674313849222
"HOXA4",1.85161841435976,2.8538573023249,1.98476514101534,3.32558546046331,2.23028453323781,3.20124572720298,2.67581792305103,2.69118500425759,2.71065548538022,2.97113576111942
"HOXA5",4.92280375701336,4.50201167276854,5.00109110540656,4.19071486209043,4.92532233833254,4.00360282957217,5.43226384597147,4.38064494479702,5.28902171863724,3.9988135155251
"HOXA6",3.85414259088007,3.94198669067569,3.82433761837384,3.59321903004928,4.07972925497983,3.21909783435999,4.21631731923403,3.82112314421362,4.03105544364148,3.63022775879225
"HOXA7",4.98796205555089,6.28201479128406,5.25879681392458,6.46359092844398,5.12626138593862,5.95863318656395,5.47980301071334,5.84286039413207,5.25314369298848,5.80526021973959
"HOXA9",6.40416451770186,7.36702004657463,6.64229330793646,7.49396969254162,6.49755967354394,6.77763213550743,6.47184017653142,6.47536054787559,6.42217613691562,6.7047081802381
"HOXB2",0.575996777032792,-0.455216643399706,0.572701804976397,-0.276461018816896,0.66610474461515,0.053918890699656,1.10649922714826,0.0615772520068784,1.07643353928562,-0.660204293909248
"HOXB3",0.0488624672407957,-0.71807731850824,-0.31362131320327,-0.222820593326226,-0.0416460272770783,-0.525900726639346,0.835034193863253,0.0212008090643938,0.532588166451327,-0.478082226032424
"HOXB4",0.696943285584856,0.281401426540915,1.26156411694148,0.245219367970844,0.864856811066886,0.131378978543924,1.86017970299176,0.532903543341102,1.07643353928562,0.0820239171224212
"HOXB5",-1.15897236697983,-2.03844277758781,1.00536306009914,-1.00801672986515,0.252504501279215,-2.48042160558288,0.620757227854301,-0.404337526393545,-0.233690151172164,-0.94545669548
"HOXB6",1.9400454106743,2.14891932711949,3.96010921766452,2.18996427864155,3.08013402414171,1.33732382370056,3.8666307988204,3.47938710376655,3.65984466293346,3.01231484171929
"HOXB7",1.78496410162167,1.57387458920253,2.51436532285682,3.00056978930256,2.1179280831872,2.41481890070422,2.02198033016828,2.59817572505931,1.86080152498524,2.44825052100665
"HOXB9",-0.790382271680196,-0.0403963369514776,-0.0481675294953258,-0.419995386258418,0.611822870910164,0.635442589053402,-0.0237196583240151,0.746103313251072,-0.772162907792481,-0.0389556571943909
"HOXC10",3.0703477979041,1.65959218388287,2.76951044460704,0.642072634576103,3.03701410405533,1.52124032277173,2.46955068658847,1.34558100013628,2.47320197432089,1.32534440070829
"HOXC11",0.0488624672407957,-0.869964603091371,1.30016656816255,-0.419995386258418,1.15789544988707,0.40531407802712,0.298553300866628,-0.518745313206884,-0.477948508474642,0.513443682542211
"HOXC12",2.64358544140365,1.41862055000866,2.49785368237936,0.0843012487345017,2.86203500411501,1.04875760848755,1.97757315796776,1.83923711830098,1.6333188175042,1.0369132289552
"HOXC13",7.96816039222225,4.64197185071886,7.71558045564579,4.09890595421828,7.84430047057707,3.92963734583672,7.5315039747678,4.91331644237969,6.94767995378794,4.24108340269487
"HOXC4",2.66346217543881,3.74363403808138,3.13427870505731,3.05587368082841,3.16664932439727,2.90850110966193,3.13768243955093,3.23208823085619,3.27680768505982,3.11039631081403
"HOXC5",-0.0133654674416681,1.51376265380392,0.917214859097149,1.83274871334793,1.2198152766551,0.581259619493452,-0.0237196583240151,0.97473441955637,0.532588166451327,0.954798835424218
"HOXC6",4.27099845511438,3.84469236562654,4.16835068436545,2.55495219032631,4.25230644376879,2.64354994029544,4.55536052036072,3.56262865738297,4.2095006939936,3.40137079770724
"HOXC8",2.14528446866611,2.48262721764268,2.24433778629877,2.06613926221209,2.38394233896184,2.21580723223921,2.35271119039095,2.24193146879281,2.32852415589254,2.44825052100665
"HOXC9",3.84762548004063,3.59562892373232,4.51589902403657,2.83338971156291,3.95718619499789,2.68267468492053,4.25868599107097,3.61782734380701,4.19653097889191,3.20374384643085
"HOXD10",-1.65529893327343,-0.869964603091371,0.0904343716568387,-0.419995386258418,0.66610474461515,0.053918890699656,-0.632305842459573,1.66674550229019,-0.477948508474642,-0.795791868054672
"HOXD11",-1.98683232304916,-0.455216643399706,-1.27051137869098,-1.20197472842249,-0.277427607011209,0.495967393425508,-1.11878485244186,0.794820123337342,-1.14216210933419,-1.51878437711939
"HOXD3",1.64163862228357,-0.455216643399706,1.96086917334371,-0.304048152725003,2.23028453323781,0.341550813707413,2.31751356144629,0.316403102661191,2.09128475075304,0.569700288187327
"HOXD4",3.55938217408223,2.80453263858602,4.18561902611131,2.3578015902548,4.41896955052414,1.92087457109488,4.21631731923403,3.39500242164682,4.63951373794243,2.49257727594856
"HOXD8",3.96065332692517,3.28993355224103,3.93885928204422,2.93127905768256,3.98947692934845,3.68184144119527,3.79166253876967,3.86598636997533,3.98352392638109,3.32987591841974
"HOXD9",2.6880385142897,2.24448782855582,3.35962063330023,3.10913560306041,3.25634155804506,3.55755613474324,3.05461527758462,3.59049197782754,2.58888955051828,2.79355153152254
"HP1BP3",6.29253313647972,6.8114870389887,6.09709724247411,6.75054845641099,6.23341733308544,6.64854647536239,6.29426375570471,6.73884372164356,6.34669944495643,6.71136594772253
"HPCAL1",4.67480109302832,4.53640802171261,4.47430497979607,4.73906164139059,4.86132868915008,4.64226551475153,4.66443747305877,4.77749885337106,4.86773163720739,4.52692559365323
"HPCAL4",0.298644411178924,1.31675827907521,0.693624682552943,1.83274871334793,0.66610474461515,2.46055990458266,-0.409537827440997,1.27864855251745,-0.477948508474642,1.69769821536005
"HPDL",0.961227061142002,1.28114072842369,1.26156411694148,1.28466897449831,1.55308766472193,1.2704111941625,0.677383187248004,1.20845912124802,-0.125500061001739,1.25846072494258
"HPGD",4.25468727315354,3.04829357110701,3.35045338023123,1.75467496173938,2.55192083127868,1.87656872680381,3.37015720822985,2.65205574390806,3.96528796397766,1.9726820742635
"HPGDS",1.37782475261757,0.817292519702221,1.54483038668463,1.12833548552389,1.71633644070056,0.581259619493452,1.59215113511675,1.37791765414719,1.6333188175042,0.99644017016346
"HPN",3.87992056574527,6.33508512612853,3.86996015807619,6.23589723901949,3.75289476020459,5.64535598717598,4.62179112879621,5.27489535340259,4.61827402753686,5.34316166256705
"HPRT1",6.05473770163977,6.34266398820387,5.87055968220858,6.53442086768993,6.10789472184312,6.58715056625323,5.9919976561953,6.33777452210469,6.22552095421348,6.44522550651039
"HPS1",6.82284179210245,8.01643845419594,7.27425466793301,7.95113099570664,7.29845247160197,7.34386907483003,6.72911343226647,6.92509256515238,7.12516720046442,7.2397094158021
"HPS3",4.18401977317248,4.35130035465126,4.19589191766317,4.55169244950766,4.18339807469697,4.00360282957217,3.93208901850932,4.36257924156266,3.8704814834293,4.01156284272509
"HPS4",4.95195811849958,5.94195577002652,5.05097913163086,5.80195844180327,5.03638848163267,5.31063387567475,5.01687043327015,5.90901225248311,5.13303268073893,5.43499098416783
"HPS5",6.09243470788586,5.86434976997552,6.04974015982773,5.72727235148947,6.02594299098945,5.57604972164166,5.91608507208837,6.19987194580674,5.75929352146385,5.52666244544542
"HPS6",3.71785497155971,3.88232234219324,3.37778221545463,4.02876659061721,3.73395990697134,3.76925525311862,3.2724490394167,3.54137223296939,2.87596550163092,3.73234115928243
"HPSE",2.90443438727744,5.52692170640809,3.02132348438942,6.02897645837467,2.79052961633597,4.93739700755935,3.4372788614914,5.53179323506882,4.10510246998648,5.64102582349403
"HPSE2",0.0488624672407957,0.913484635326522,-0.793213544966489,-0.304048152725003,-0.178445150132309,0.466378056950311,-0.116944035805014,0.794820123337342,-0.477948508474642,1.3576582897508
"HPX",0.373139105109768,0.207428284264016,1.26156411694148,0.52152386264883,0.234654418507094,1.87656872680381,1.04327012362158,0.64343815117075,1.12104586031201,1.3576582897508
"HR",9.40602376852166,9.44905154973477,9.29491647981445,9.715004743002,9.42389948803383,9.09707074092306,9.51400583648648,9.70241822782743,9.32498051231618,9.47135554385257
"HRAS",6.38291300692403,5.65940414334998,6.02834274119374,5.81964171668926,6.0906326930301,5.74575738642473,6.03258224317934,5.13763151312339,6.01041844004053,5.51417378971439
"HRC",3.10354755508376,2.18790964878732,3.04424656026249,1.93068011831366,3.27392693485397,2.39924384874858,2.82325422263668,1.58600175648958,3.74069274390687,1.67222990765335
"HRCT1",3.79778551500062,5.60552361243635,3.46955130448436,5.96613010417688,3.85573699363104,6.17014402634133,3.71596700895568,5.87543094823024,4.20691606194231,6.17807807535804
